"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Inline_Fixation","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_4","count_blank_screen_5","count_blink_screen","count_blink_screen_1","count_blink_screen_2","count_block_loop","count_calibrate","count_calibrate_2","count_calibrate_3","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inlin_blink","count_inline_blink","count_inline_blink_1","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_practice","count_log_end_of_test","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_6","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_6","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_6","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Inline_Fixation","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_4","time_blank_screen_5","time_blink_screen","time_blink_screen_1","time_blink_screen_2","time_block_loop","time_calibrate","time_calibrate_2","time_calibrate_3","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inlin_blink","time_inline_blink","time_inline_blink_1","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_practice","time_log_end_of_test","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_6","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"9","","undefined","undefined","1686.64655172","1686.64655172","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","115","115","11","149","115","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","115","149","NA","149","115","115","149","115","2","0","NA","11","115","149","NA","NA","NA","115","NA","11","149","NA","NA","NA","115","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","115","149","115","0","115","115","NA","11","149","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","115","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","NA","2","NA","NA","NA","NA","space","space","1234","NA","1486","1578","195203","NA","NA","1429","NA","1234","NA","NA","NA","NA","1233","1282","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2145615","2483907","NA","323059","324565","2143608","2145115","3647067","3648574","323562","2144111","3647570","NA","184869","334204","2350180","328568","2149118","NA","183382","332625","2153689","332066","2152617","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","3649078","2145619","NA","2144108","3647567","3649074","2146114","3650073","178339","166070","NA","332561","3654317","2153112","NA","NA","NA","3653081","NA","332563","2153114","NA","NA","NA","3653081","NA","NA","NA","330067","2149617","197441","336770","2143332","NA","NA","325568","2146118","3650077","2153118","3644683","2348897","3654319","3647063","NA","323055","2143331","Extended template","0","195651","116","yes","1024","JOKE"
"2","495","undefined","undefined","1713.37606838","1713.37606838","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","116","116","11","149","116","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","116","149","NA","149","116","116","149","116","2","0","NA","11","116","149","NA","NA","NA","116","NA","11","149","NA","NA","NA","116","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","116","149","116","0","116","116","NA","11","149","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","116","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","space","space","space","NA","NA","space","NA","3","NA","NA","NA","NA","space","space","4814","NA","1486","1578","195203","NA","NA","1429","NA","4814","NA","NA","NA","NA","1233","1282","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2145615","2483907","NA","323059","324565","2143608","2145115","3656710","3658218","323562","2144111","3657214","NA","184869","334204","2350180","328568","2149118","NA","183382","332625","2153689","332066","2152617","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","3658722","2145619","NA","2144108","3657211","3658718","2146114","3659717","178339","166070","NA","332561","3667541","2153112","NA","NA","NA","3662725","NA","332563","2153114","NA","NA","NA","3662725","NA","NA","NA","330067","2149617","197441","336770","2143332","NA","NA","325568","2146118","3659721","2153118","3654323","2348897","3667543","3656706","NA","323055","2143331","Extended template","0","200465","117","yes","1024","IMAGE"
"1","3495","undefined","undefined","1718.6779661","1718.6779661","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","117","117","11","149","117","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","117","149","NA","149","117","117","149","117","2","0","NA","11","117","149","NA","NA","NA","117","NA","11","149","NA","NA","NA","117","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","117","149","117","0","117","117","NA","11","149","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","117","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","NA","space","space","2339","NA","1486","1578","195203","NA","NA","1429","NA","2339","NA","NA","NA","NA","1233","1282","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2145615","2483907","NA","323059","324565","2143608","2145115","3669937","3671444","323562","2144111","3670440","NA","184869","334204","2350180","328568","2149118","NA","183382","332625","2153689","332066","2152617","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","3671948","2145619","NA","2144108","3670437","3671944","2146114","3672943","178339","166070","NA","332561","3678293","2153112","NA","NA","NA","3675952","NA","332563","2153114","NA","NA","NA","3675952","NA","NA","NA","330067","2149617","197441","336770","2143332","NA","NA","325568","2146118","3672947","2153118","3667547","2348897","3678295","3669933","NA","323055","2143331","Extended template","0","202804","118","yes","1024","GRADUATE"
"4","3495","undefined","undefined","1712.85714286","1712.85714286","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","118","118","11","149","118","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","118","149","NA","149","118","118","149","118","2","0","NA","11","118","149","NA","NA","NA","118","NA","11","149","NA","NA","NA","118","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","118","149","118","0","118","118","NA","11","149","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","118","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","space","NA","NA","space","NA","4","NA","NA","NA","NA","space","space","1026","NA","1486","1578","195203","NA","NA","1429","NA","1026","NA","NA","NA","NA","1233","1282","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2145615","2483907","NA","323059","324565","2143608","2145115","3680682","3682189","323562","2144111","3681186","NA","184869","334204","2350180","328568","2149118","NA","183382","332625","2153689","332066","2152617","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","3682693","2145619","NA","2144108","3681182","3682689","2146114","3683688","178339","166070","NA","332561","3687725","2153112","NA","NA","NA","3686697","NA","332563","2153114","NA","NA","NA","3686697","NA","NA","NA","330067","2149617","197441","336770","2143332","NA","NA","325568","2146118","3683692","2153118","3678299","2348897","3687727","3680678","NA","323055","2143331","Extended template","0","203830","119","yes","1024","DELAY"
"1","3495","undefined","undefined","1719","1719","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","119","119","11","149","119","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","119","149","NA","149","119","119","149","119","2","0","NA","11","119","149","NA","NA","NA","119","NA","11","149","NA","NA","NA","119","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","119","149","119","0","119","119","NA","11","149","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","119","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","NA","5","NA","NA","NA","NA","space","space","2450","NA","1486","1578","195203","NA","NA","1429","NA","2450","NA","NA","NA","NA","1233","1282","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2145615","2483907","NA","323059","324565","2143608","2145115","3690115","3691622","323562","2144111","3690618","NA","184869","334204","2350180","328568","2149118","NA","183382","332625","2153689","332066","2152617","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","3692126","2145619","NA","2144108","3690615","3692122","2146114","3693121","178339","166070","NA","332561","3698582","2153112","NA","NA","NA","3696130","NA","332563","2153114","NA","NA","NA","3696129","NA","NA","NA","330067","2149617","197441","336770","2143332","NA","NA","325568","2146118","3693125","2153118","3687731","2348897","3698584","3690111","NA","323055","2143331","Extended template","0","206280","120","yes","1024","GRASS"
"2","495","undefined","undefined","1735.92561983","1735.92561983","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","120","120","11","149","120","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","120","149","NA","149","120","120","149","120","2","0","NA","11","120","149","NA","NA","NA","120","NA","11","149","NA","NA","NA","120","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","120","149","120","0","120","120","NA","11","149","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","120","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","NA","2","NA","NA","NA","NA","space","space","3767","NA","1486","1578","195203","NA","NA","1429","NA","3767","NA","NA","NA","NA","1233","1282","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2145615","2483907","NA","323059","324565","2143608","2145115","3700973","3702480","323562","2144111","3701476","NA","184869","334204","2350180","328568","2149118","NA","183382","332625","2153689","332066","2152617","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","3702984","2145619","NA","2144108","3701473","3702980","2146114","3703979","178339","166070","NA","332561","3710757","2153112","NA","NA","NA","3706988","NA","332563","2153114","NA","NA","NA","3706988","NA","NA","NA","330067","2149617","197441","336770","2143332","NA","NA","325568","2146118","3703983","2153118","3698588","2348897","3710760","3700969","NA","323055","2143331","Extended template","0","210047","121","yes","1024","ONION"
"5","495","undefined","undefined","1741.43442623","1741.43442623","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","121","121","11","149","121","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","121","149","NA","149","121","121","149","121","2","0","NA","11","121","149","NA","NA","NA","121","NA","11","149","NA","NA","NA","121","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","121","149","121","0","121","121","NA","11","149","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","121","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","NA","5","NA","NA","NA","NA","space","space","2408","NA","1486","1578","195203","NA","NA","1429","NA","2408","NA","NA","NA","NA","1233","1282","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2145615","2483907","NA","323059","324565","2143608","2145115","3713148","3714655","323562","2144111","3713652","NA","184869","334204","2350180","328568","2149118","NA","183382","332625","2153689","332066","2152617","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","3715159","2145619","NA","2144108","3713648","3715155","2146114","3716154","178339","166070","NA","332561","3721573","2153112","NA","NA","NA","3719163","NA","332563","2153114","NA","NA","NA","3719163","NA","NA","NA","330067","2149617","197441","336770","2143332","NA","NA","325568","2146118","3716158","2153118","3710764","2348897","3721575","3713144","NA","323055","2143331","Extended template","0","212455","122","yes","1024","GRAPH"
"5","495","undefined","undefined","1741.72357724","1741.72357724","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","122","122","11","149","122","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","122","149","NA","149","122","122","149","122","2","0","NA","11","122","149","NA","NA","NA","122","NA","11","149","NA","NA","NA","122","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","122","149","122","0","122","122","NA","11","149","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","122","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","NA","5","NA","NA","NA","NA","space","space","1777","NA","1486","1578","195203","NA","NA","1429","NA","1777","NA","NA","NA","NA","1233","1282","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2145615","2483907","NA","323059","324565","2143608","2145115","3723963","3725470","323562","2144111","3724467","NA","184869","334204","2350180","328568","2149118","NA","183382","332625","2153689","332066","2152617","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","3725974","2145619","NA","2144108","3724463","3725970","2146114","3726969","178339","166070","NA","332561","3731757","2153112","NA","NA","NA","3729978","NA","332563","2153114","NA","NA","NA","3729978","NA","NA","NA","330067","2149617","197441","336770","2143332","NA","NA","325568","2146118","3726973","2153118","3721579","2348897","3731760","3723959","NA","323055","2143331","Extended template","0","214232","123","yes","1024","NERVE"
"9","","undefined","undefined","1738.82258065","1738.82258065","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","123","123","11","149","123","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","123","149","NA","149","123","123","149","123","2","0","NA","11","123","149","NA","NA","NA","123","NA","11","149","NA","NA","NA","123","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","123","149","123","0","123","123","NA","11","149","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","123","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","NA","space","space","1382","NA","1486","1578","195203","NA","NA","1429","NA","1382","NA","NA","NA","NA","1233","1282","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2145615","2483907","NA","323059","324565","2143608","2145115","3734150","3735657","323562","2144111","3734653","NA","184869","334204","2350180","328568","2149118","NA","183382","332625","2153689","332066","2152617","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","3736161","2145619","NA","2144108","3734650","3736157","2146114","3737156","178339","166070","NA","332561","3741549","2153112","NA","NA","NA","3740165","NA","332563","2153114","NA","NA","NA","3740164","NA","NA","NA","330067","2149617","197441","336770","2143332","NA","NA","325568","2146118","3737160","2153118","3731764","2348897","3741551","3734146","NA","323055","2143331","Extended template","0","215614","124","yes","1024","LEAGUE"
"4","3495","undefined","undefined","1738.928","1738.928","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","124","124","11","149","124","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","124","149","NA","149","124","124","149","124","2","0","NA","11","124","149","NA","NA","NA","124","NA","11","149","NA","NA","NA","124","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","124","149","124","0","124","124","NA","11","149","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","124","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","NA","2","NA","NA","NA","NA","space","space","1752","NA","1486","1578","195203","NA","NA","1429","NA","1752","NA","NA","NA","NA","1233","1282","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2145615","2483907","NA","323059","324565","2143608","2145115","3743941","3745448","323562","2144111","3744445","NA","184869","334204","2350180","328568","2149118","NA","183382","332625","2153689","332066","2152617","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","3745952","2145619","NA","2144108","3744441","3745948","2146114","3746947","178339","166070","NA","332561","3751709","2153112","NA","NA","NA","3749955","NA","332563","2153114","NA","NA","NA","3749955","NA","NA","NA","330067","2149617","197441","336770","2143332","NA","NA","325568","2146118","3746951","2153118","3741555","2348897","3751711","3743937","NA","323055","2143331","Extended template","0","217366","125","yes","1024","VACUUM"
"7","","undefined","undefined","1734.26984127","1734.26984127","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","125","125","11","149","125","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","125","149","NA","149","125","125","149","125","2","0","NA","11","125","149","NA","NA","NA","125","NA","11","149","NA","NA","NA","125","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","125","149","125","0","125","125","NA","11","149","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","125","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","NA","5","NA","NA","NA","NA","space","space","1152","NA","1486","1578","195203","NA","NA","1429","NA","1152","NA","NA","NA","NA","1233","1282","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2145615","2483907","NA","323059","324565","2143608","2145115","3754101","3755608","323562","2144111","3754605","NA","184869","334204","2350180","328568","2149118","NA","183382","332625","2153689","332066","2152617","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","3756112","2145619","NA","2144108","3754601","3756108","2146114","3757107","178339","166070","NA","332561","3761269","2153112","NA","NA","NA","3760115","NA","332563","2153114","NA","NA","NA","3760115","NA","NA","NA","330067","2149617","197441","336770","2143332","NA","NA","325568","2146118","3757111","2153118","3751715","2348897","3761271","3754097","NA","323055","2143331","Extended template","0","218518","126","yes","1024","LEASE"
"8","","undefined","undefined","1737.50393701","1737.50393701","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","126","126","11","149","126","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","126","149","NA","149","126","126","149","126","2","0","NA","11","126","149","NA","NA","NA","126","NA","11","149","NA","NA","NA","126","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","126","149","126","0","126","126","NA","11","149","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","126","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","space","NA","NA","space","NA","4","NA","NA","NA","NA","space","space","2145","NA","1486","1578","195203","NA","NA","1429","NA","2145","NA","NA","NA","NA","1233","1282","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2145615","2483907","NA","323059","324565","2143608","2145115","3763661","3765168","323562","2144111","3764164","NA","184869","334204","2350180","328568","2149118","NA","183382","332625","2153689","332066","2152617","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","3765672","2145619","NA","2144108","3764161","3765668","2146114","3766667","178339","166070","NA","332561","3771822","2153112","NA","NA","NA","3769675","NA","332563","2153114","NA","NA","NA","3769675","NA","NA","NA","330067","2149617","197441","336770","2143332","NA","NA","325568","2146118","3766671","2153118","3761275","2348897","3771824","3763657","NA","323055","2143331","Extended template","0","220663","127","yes","1024","ILLUSION"
"7","","undefined","undefined","1734.328125","1734.328125","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","127","127","11","149","127","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","127","149","NA","149","127","127","149","127","2","0","NA","11","127","149","NA","NA","NA","127","NA","11","149","NA","NA","NA","127","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","127","149","127","0","127","127","NA","11","149","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","127","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","space","space","NA","NA","space","NA","1","NA","NA","NA","NA","space","space","1331","NA","1486","1578","195203","NA","NA","1429","NA","1331","NA","NA","NA","NA","1233","1282","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2145615","2483907","NA","323059","324565","2143608","2145115","3774209","3775716","323562","2144111","3774713","NA","184869","334204","2350180","328568","2149118","NA","183382","332625","2153689","332066","2152617","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","3776220","2145619","NA","2144108","3774709","3776216","2146114","3777215","178339","166070","NA","332561","3781557","2153112","NA","NA","NA","3780224","NA","332563","2153114","NA","NA","NA","3780224","NA","NA","NA","330067","2149617","197441","336770","2143332","NA","NA","325568","2146118","3777219","2153118","3771828","2348897","3781559","3774205","NA","323055","2143331","Extended template","0","221994","128","yes","1024","GOLF"
