"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_2_1","count_blank_screen_3","count_blank_screen_3_1","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_test","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_log","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_record_test","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_recording","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_2_1","time_blank_screen_3","time_blank_screen_3_1","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_test","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_log","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_record_test","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_recording","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"7","3495","undefined","undefined","1474.06632653","1474.06632653","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","195","149","195","11","149","195","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","195","149","149","195","149","195","149","195","2","0","0","NA","195","11","NA","NA","NA","195","NA","11","149","NA","149","NA","NA","195","NA","NA","11","149","0","149","195","NA","NA","11","149","195","149","195","0","195","195","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","195","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","right alt","space","NA","NA","right alt","space","NA","5","NA","NA","NA","space","450","NA","61643","30356","105775","NA","NA","5215","3180","NA","450","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","4227677","2213345","4229184","354793","2212341","4228181","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","4229688","2213850","2212338","4228178","2213846","4229684","2214345","4230683","98937","82879","400395","NA","4234145","363308","NA","NA","NA","4233692","NA","363310","2221344","NA","2221342","NA","NA","4233692","NA","NA","362798","2218848","228735","2211580","4227399","NA","NA","356800","2214350","4230688","2221348","4225399","2327700","4234147","4227399","NA","354286","2211580","Extended template","0","288917","196","yes","1024","RAIN"
"2","","undefined","undefined","1469.07106599","1469.07106599","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","196","149","196","11","149","196","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","196","149","149","196","149","196","149","196","2","0","0","NA","196","11","NA","NA","NA","196","NA","11","149","NA","149","NA","NA","196","NA","NA","11","149","0","149","196","NA","NA","11","149","196","149","196","0","196","196","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","196","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","right alt","space","NA","NA","right alt","space","NA","2","NA","NA","NA","space","490","NA","61643","30356","105775","NA","NA","5215","3180","NA","490","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","4236324","2213345","4237831","354793","2212341","4236828","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","4238336","2213850","2212338","4236824","2213846","4238332","2214345","4239331","98937","82879","400395","NA","4242834","363308","NA","NA","NA","4242341","NA","363310","2221344","NA","2221342","NA","NA","4242341","NA","NA","362798","2218848","228735","2211580","4236052","NA","NA","356800","2214350","4239336","2221348","4234150","2327700","4242836","4236051","NA","354286","2211580","Extended template","0","289407","197","yes","1024","EQUAL"
"1","","undefined","undefined","1474.61111111","1474.61111111","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","197","149","197","11","149","197","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","197","149","149","197","149","197","149","197","2","0","0","NA","197","11","NA","NA","NA","197","NA","11","149","NA","149","NA","NA","197","NA","NA","11","149","0","149","197","NA","NA","11","149","197","149","197","0","197","197","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","197","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","right alt","space","NA","NA","right alt","space","NA","2","NA","NA","NA","space","2566","NA","61643","30356","105775","NA","NA","5215","3180","NA","2566","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","4245018","2213345","4246524","354793","2212341","4245521","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","4247028","2213850","2212338","4245518","2213846","4247024","2214345","4248023","98937","82879","400395","NA","4253602","363308","NA","NA","NA","4251033","NA","363310","2221344","NA","2221342","NA","NA","4251033","NA","NA","362798","2218848","228735","2211580","4244740","NA","NA","356800","2214350","4248028","2221348","4242840","2327700","4253604","4244740","NA","354286","2211580","Extended template","0","291973","198","yes","1024","GRASS"
"5","495","undefined","undefined","1473.60301508","1473.60301508","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","198","149","198","11","149","198","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","198","149","149","198","149","198","149","198","2","0","0","NA","198","11","NA","NA","NA","198","NA","11","149","NA","149","NA","NA","198","NA","NA","11","149","0","149","198","NA","NA","11","149","198","149","198","0","198","198","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","198","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","right alt","space","NA","NA","right alt","space","NA","6","NA","NA","NA","space","1274","NA","61643","30356","105775","NA","NA","5215","3180","NA","1274","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","4255790","2213345","4257297","354793","2212341","4256293","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","4257801","2213850","2212338","4256290","2213846","4257797","2214345","4258796","98937","82879","400395","NA","4263081","363308","NA","NA","NA","4261804","NA","363310","2221344","NA","2221342","NA","NA","4261804","NA","NA","362798","2218848","228735","2211580","4255510","NA","NA","356800","2214350","4258800","2221348","4253608","2327700","4263083","4255510","NA","354286","2211580","Extended template","0","293247","199","yes","1024","IDEAL"
"8","495","undefined","undefined","1468.75","1468.75","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","199","149","199","11","149","199","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","199","149","149","199","149","199","149","199","2","0","0","NA","199","11","NA","NA","NA","199","NA","11","149","NA","149","NA","NA","199","NA","NA","11","149","0","149","199","NA","NA","11","149","199","149","199","0","199","199","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","199","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","right alt","space","NA","NA","right alt","space","NA","1","NA","NA","NA","space","503","NA","61643","30356","105775","NA","NA","5215","3180","NA","503","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","4265265","2213345","4266772","354793","2212341","4265769","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","4267276","2213850","2212338","4265766","2213846","4267272","2214345","4268271","98937","82879","400395","NA","4271786","363308","NA","NA","NA","4271280","NA","363310","2221344","NA","2221342","NA","NA","4271279","NA","NA","362798","2218848","228735","2211580","4264989","NA","NA","356800","2214350","4268275","2221348","4263087","2327700","4271788","4264989","NA","354286","2211580","Extended template","0","293750","200","yes","1024","UPPER"
"4","3495","undefined","undefined","1465.21393035","1465.21393035","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","200","149","200","11","149","200","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","200","149","149","200","149","200","149","200","2","0","0","NA","200","11","NA","NA","NA","200","NA","11","149","NA","149","NA","NA","200","NA","NA","11","149","0","149","200","NA","NA","11","149","200","149","200","0","200","200","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","200","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","right alt","space","NA","NA","right alt","space","NA","6","NA","NA","NA","space","758","NA","61643","30356","105775","NA","NA","5215","3180","NA","758","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","4273969","2213345","4275475","354793","2212341","4274472","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","4275980","2213850","2212338","4274469","2213846","4275976","2214345","4276975","98937","82879","400395","NA","4280746","363308","NA","NA","NA","4279985","NA","363310","2221344","NA","2221342","NA","NA","4279985","NA","NA","362798","2218848","228735","2211580","4273692","NA","NA","356800","2214350","4276980","2221348","4271792","2327700","4280748","4273692","NA","354286","2211580","Extended template","0","294508","201","yes","1024","VACUUM"
"2","","undefined","undefined","1463.97524752","1463.97524752","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","201","149","201","11","149","201","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","201","149","149","201","149","201","149","201","2","0","0","NA","201","11","NA","NA","NA","201","NA","11","149","NA","149","NA","NA","201","NA","NA","11","149","0","149","201","NA","NA","11","149","201","149","201","0","201","201","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","201","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","right alt","space","NA","NA","right alt","space","NA","2","NA","NA","NA","space","1215","NA","61643","30356","105775","NA","NA","5215","3180","NA","1215","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","4282929","2213345","4284435","354793","2212341","4283432","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","4284939","2213850","2212338","4283429","2213846","4284935","2214345","4285934","98937","82879","400395","NA","4290161","363308","NA","NA","NA","4288943","NA","363310","2221344","NA","2221342","NA","NA","4288943","NA","NA","362798","2218848","228735","2211580","4282652","NA","NA","356800","2214350","4285938","2221348","4280752","2327700","4290163","4282652","NA","354286","2211580","Extended template","0","295723","202","yes","1024","GLANCE"
"9","1495","undefined","undefined","1461.49261084","1461.49261084","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","202","149","202","11","149","202","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","202","149","149","202","149","202","149","202","2","0","0","NA","202","11","NA","NA","NA","202","NA","11","149","NA","149","NA","NA","202","NA","NA","11","149","0","149","202","NA","NA","11","149","202","149","202","0","202","202","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","202","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","right alt","space","NA","NA","right alt","space","NA","2","NA","NA","NA","space","960","NA","61643","30356","105775","NA","NA","5215","3180","NA","960","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","4292342","2213345","4293850","354793","2212341","4292846","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","4294354","2213850","2212338","4292843","2213846","4294350","2214345","4295349","98937","82879","400395","NA","4299321","363308","NA","NA","NA","4298358","NA","363310","2221344","NA","2221342","NA","NA","4298357","NA","NA","362798","2218848","228735","2211580","4292068","NA","NA","356800","2214350","4295353","2221348","4290166","2327700","4299323","4292068","NA","354286","2211580","Extended template","0","296683","203","yes","1024","OBJECT"
"3","","undefined","undefined","1463.98039216","1463.98039216","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","203","149","203","11","149","203","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","203","149","149","203","149","203","149","203","2","0","0","NA","203","11","NA","NA","NA","203","NA","11","149","NA","149","NA","NA","203","NA","NA","11","149","0","149","203","NA","NA","11","149","203","149","203","0","203","203","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","203","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","right alt","space","NA","NA","right alt","space","NA","1","NA","NA","NA","space","1969","NA","61643","30356","105775","NA","NA","5215","3180","NA","1969","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","4301503","2213345","4303009","354793","2212341","4302006","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","4303513","2213850","2212338","4302003","2213846","4303509","2214345","4304508","98937","82879","400395","NA","4309489","363308","NA","NA","NA","4307517","NA","363310","2221344","NA","2221342","NA","NA","4307517","NA","NA","362798","2218848","228735","2211580","4301228","NA","NA","356800","2214350","4304512","2221348","4299327","2327700","4309491","4301227","NA","354286","2211580","Extended template","0","298652","204","yes","1024","TACKLE"
"3","","undefined","undefined","1462.95121951","1462.95121951","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","204","149","204","11","149","204","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","204","149","149","204","149","204","149","204","2","0","0","NA","204","11","NA","NA","NA","204","NA","11","149","NA","149","NA","NA","204","NA","NA","11","149","0","149","204","NA","NA","11","149","204","149","204","0","204","204","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","204","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","right alt","space","NA","NA","right alt","space","NA","1","NA","NA","NA","space","1253","NA","61643","30356","105775","NA","NA","5215","3180","NA","1253","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","4311675","2213345","4313181","354793","2212341","4312178","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","4313686","2213850","2212338","4312175","2213846","4313682","2214345","4314681","98937","82879","400395","NA","4318946","363308","NA","NA","NA","4317690","NA","363310","2221344","NA","2221342","NA","NA","4317689","NA","NA","362798","2218848","228735","2211580","4311396","NA","NA","356800","2214350","4314685","2221348","4309495","2327700","4318948","4311396","NA","354286","2211580","Extended template","0","299905","205","yes","1024","RABBIT"
"2","","undefined","undefined","1459.32524272","1459.32524272","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","205","149","205","11","149","205","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","205","149","149","205","149","205","149","205","2","0","0","NA","205","11","NA","NA","NA","205","NA","11","149","NA","149","NA","NA","205","NA","NA","11","149","0","149","205","NA","NA","11","149","205","149","205","0","205","205","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","205","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","right alt","space","NA","NA","right alt","space","NA","6","NA","NA","NA","space","716","NA","61643","30356","105775","NA","NA","5215","3180","NA","716","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","4321123","2213345","4322630","354793","2212341","4321627","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","4323134","2213850","2212338","4321624","2213846","4323130","2214345","4324129","98937","82879","400395","NA","4327858","363308","NA","NA","NA","4327139","NA","363310","2221344","NA","2221342","NA","NA","4327138","NA","NA","362798","2218848","228735","2211580","4320851","NA","NA","356800","2214350","4324134","2221348","4318952","2327700","4327860","4320851","NA","354286","2211580","Extended template","0","300621","206","yes","1024","EDGE"
"6","1495","undefined","undefined","1456.26570048","1456.26570048","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","206","149","206","11","149","206","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","206","149","149","206","149","206","149","206","2","0","0","NA","206","11","NA","NA","NA","206","NA","11","149","NA","149","NA","NA","206","NA","NA","11","149","0","149","206","NA","NA","11","149","206","149","206","0","206","206","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","206","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","right alt","space","NA","NA","right alt","space","NA","1","NA","NA","NA","space","826","NA","61643","30356","105775","NA","NA","5215","3180","NA","826","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","4330039","2213345","4331545","354793","2212341","4330542","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","4332049","2213850","2212338","4330539","2213846","4332045","2214345","4333044","98937","82879","400395","NA","4336882","363308","NA","NA","NA","4336053","NA","363310","2221344","NA","2221342","NA","NA","4336053","NA","NA","362798","2218848","228735","2211580","4329765","NA","NA","356800","2214350","4333048","2221348","4327864","2327700","4336884","4329765","NA","354286","2211580","Extended template","0","301447","207","yes","1024","UPSET"
"6","1495","undefined","undefined","1454.03365385","1454.03365385","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","207","149","207","11","149","207","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","207","149","149","207","149","207","149","207","2","0","0","NA","207","11","NA","NA","NA","207","NA","11","149","NA","149","NA","NA","207","NA","NA","11","149","0","149","207","NA","NA","11","149","207","149","207","0","207","207","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","207","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","right alt","space","NA","NA","right alt","space","NA","1","NA","NA","NA","space","992","NA","61643","30356","105775","NA","NA","5215","3180","NA","992","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","4339072","2213345","4340579","354793","2212341","4339575","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","4341083","2213850","2212338","4339572","2213846","4341079","2214345","4342078","98937","82879","400395","NA","4346081","363308","NA","NA","NA","4345086","NA","363310","2221344","NA","2221342","NA","NA","4345086","NA","NA","362798","2218848","228735","2211580","4338798","NA","NA","356800","2214350","4342082","2221348","4336888","2327700","4346083","4338798","NA","354286","2211580","Extended template","0","302439","208","yes","1024","CUSTOMER"
