"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Inline_Fixation","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_4","count_blank_screen_5","count_blink_screen","count_blink_screen_1","count_blink_screen_2","count_block_loop","count_calibrate","count_calibrate_2","count_calibrate_3","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inlin_blink","count_inline_blink","count_inline_blink_1","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_practice","count_log_end_of_test","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_6","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_6","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_6","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Inline_Fixation","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_4","time_blank_screen_5","time_blink_screen","time_blink_screen_1","time_blink_screen_2","time_block_loop","time_calibrate","time_calibrate_2","time_calibrate_3","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inlin_blink","time_inline_blink","time_inline_blink_1","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_practice","time_log_end_of_test","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_6","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"5","495","undefined","undefined","2156.28143713","2156.28143713","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","166","166","11","149","166","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","166","149","NA","149","166","166","149","166","2","0","NA","11","166","149","NA","NA","NA","166","NA","11","149","NA","NA","NA","166","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","166","149","166","0","166","166","NA","11","149","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","166","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","NA","space","space","135","NA","29110","21965","111737","NA","NA","9274","NA","135","NA","NA","NA","NA","3003","1169","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","2439122","2641571","NA","588711","590219","2437114","2438622","4399522","4401030","589215","2437618","4400026","NA","385924","619764","2560123","594223","2442627","NA","356813","597798","2447210","597240","2446139","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","4401534","2439127","NA","2437614","4400022","4401530","2439622","4402530","351769","331657","NA","597735","4405677","2446634","NA","NA","NA","4405540","NA","597737","2446636","NA","NA","NA","4405540","NA","NA","NA","597222","2446127","462766","629055","2436838","NA","NA","591222","2439627","4402535","2446641","4397123","2558953","4405679","4399518","NA","588707","2436838","Extended template","0","360099","167","yes","1024","LABEL"
"8","","undefined","undefined","2151.60714286","2151.60714286","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","167","167","11","149","167","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","167","149","NA","149","167","167","149","167","2","0","NA","11","167","149","NA","NA","NA","167","NA","11","149","NA","NA","NA","167","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","167","149","167","0","167","167","NA","11","149","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","167","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","space","space","space","NA","NA","space","NA","3","NA","NA","NA","NA","space","space","1371","NA","29110","21965","111737","NA","NA","9274","NA","1371","NA","NA","NA","NA","3003","1169","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","2439122","2641571","NA","588711","590219","2437114","2438622","4408078","4409586","589215","2437618","4408582","NA","385924","619764","2560123","594223","2442627","NA","356813","597798","2447210","597240","2446139","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","4410091","2439127","NA","2437614","4408578","4410086","2439622","4411086","351769","331657","NA","597735","4415469","2446634","NA","NA","NA","4414096","NA","597737","2446636","NA","NA","NA","4414096","NA","NA","NA","597222","2446127","462766","629055","2436838","NA","NA","591222","2439627","4411091","2446641","4405683","2558953","4415472","4408074","NA","588707","2436838","Extended template","0","361470","168","yes","1024","DIAGRAM"
"3","1495","undefined","undefined","2146.9408284","2146.9408284","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","168","168","11","149","168","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","168","149","NA","149","168","168","149","168","2","0","NA","11","168","149","NA","NA","NA","168","NA","11","149","NA","NA","NA","168","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","168","149","168","0","168","168","NA","11","149","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","168","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","space","NA","NA","space","NA","4","NA","NA","NA","NA","space","space","1363","NA","29110","21965","111737","NA","NA","9274","NA","1363","NA","NA","NA","NA","3003","1169","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","2439122","2641571","NA","588711","590219","2437114","2438622","4417925","4419433","589215","2437618","4418430","NA","385924","619764","2560123","594223","2442627","NA","356813","597798","2447210","597240","2446139","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","4419938","2439127","NA","2437614","4418426","4419934","2439622","4420934","351769","331657","NA","597735","4425309","2446634","NA","NA","NA","4423944","NA","597737","2446636","NA","NA","NA","4423944","NA","NA","NA","597222","2446127","462766","629055","2436838","NA","NA","591222","2439627","4420939","2446641","4415476","2558953","4425312","4417921","NA","588707","2436838","Extended template","0","362833","169","yes","1024","DETAIL"
"8","","undefined","undefined","2158.7","2158.7","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","169","169","11","149","169","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","169","149","NA","149","169","169","149","169","2","0","NA","11","169","149","NA","NA","NA","169","NA","11","149","NA","NA","NA","169","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","169","149","169","0","169","169","NA","11","149","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","169","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","NA","2","NA","NA","NA","NA","space","space","4146","NA","29110","21965","111737","NA","NA","9274","NA","4146","NA","NA","NA","NA","3003","1169","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","2439122","2641571","NA","588711","590219","2437114","2438622","4427711","4429218","589215","2437618","4428215","NA","385924","619764","2560123","594223","2442627","NA","356813","597798","2447210","597240","2446139","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","4429723","2439127","NA","2437614","4428211","4429719","2439622","4430719","351769","331657","NA","597735","4437877","2446634","NA","NA","NA","4433729","NA","597737","2446636","NA","NA","NA","4433729","NA","NA","NA","597222","2446127","462766","629055","2436838","NA","NA","591222","2439627","4430724","2446641","4425316","2558953","4437880","4427707","NA","588707","2436838","Extended template","0","366979","170","yes","1024","INPUT"
"8","","undefined","undefined","2154.05263158","2154.05263158","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","170","170","11","149","170","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","170","149","NA","149","170","170","149","170","2","0","NA","11","170","149","NA","NA","NA","170","NA","11","149","NA","NA","NA","170","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","170","149","170","0","170","170","NA","11","149","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","170","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","NA","space","space","1364","NA","29110","21965","111737","NA","NA","9274","NA","1364","NA","NA","NA","NA","3003","1169","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","2439122","2641571","NA","588711","590219","2437114","2438622","4440277","4441784","589215","2437618","4440781","NA","385924","619764","2560123","594223","2442627","NA","356813","597798","2447210","597240","2446139","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","4442290","2439127","NA","2437614","4440777","4442285","2439622","4443285","351769","331657","NA","597735","4447661","2446634","NA","NA","NA","4446295","NA","597737","2446636","NA","NA","NA","4446295","NA","NA","NA","597222","2446127","462766","629055","2436838","NA","NA","591222","2439627","4443290","2446641","4437884","2558953","4447664","4440273","NA","588707","2436838","Extended template","0","368343","171","yes","1024","QUALITY"
"1","3495","undefined","undefined","2160.97093023","2160.97093023","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","171","171","11","149","171","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","171","149","NA","149","171","171","149","171","2","0","NA","11","171","149","NA","NA","NA","171","NA","11","149","NA","NA","NA","171","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","171","149","171","0","171","171","NA","11","149","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","171","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","NA","2","NA","NA","NA","NA","space","space","3344","NA","29110","21965","111737","NA","NA","9274","NA","3344","NA","NA","NA","NA","3003","1169","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","2439122","2641571","NA","588711","590219","2437114","2438622","4450065","4451572","589215","2437618","4450569","NA","385924","619764","2560123","594223","2442627","NA","356813","597798","2447210","597240","2446139","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","4452078","2439127","NA","2437614","4450565","4452073","2439622","4453073","351769","331657","NA","597735","4459429","2446634","NA","NA","NA","4456083","NA","597737","2446636","NA","NA","NA","4456083","NA","NA","NA","597222","2446127","462766","629055","2436838","NA","NA","591222","2439627","4453078","2446641","4447668","2558953","4459432","4450061","NA","588707","2436838","Extended template","0","371687","172","yes","1024","CURSE"
"7","","undefined","undefined","2161.10404624","2161.10404624","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","172","172","11","149","172","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","172","149","NA","149","172","172","149","172","2","0","NA","11","172","149","NA","NA","NA","172","NA","11","149","NA","NA","NA","172","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","172","149","172","0","172","172","NA","11","149","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","172","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","NA","space","space","2184","NA","29110","21965","111737","NA","NA","9274","NA","2184","NA","NA","NA","NA","3003","1169","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","2439122","2641571","NA","588711","590219","2437114","2438622","4461832","4463339","589215","2437618","4462336","NA","385924","619764","2560123","594223","2442627","NA","356813","597798","2447210","597240","2446139","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","4463844","2439127","NA","2437614","4462332","4463840","2439622","4464840","351769","331657","NA","597735","4470036","2446634","NA","NA","NA","4467850","NA","597737","2446636","NA","NA","NA","4467850","NA","NA","NA","597222","2446127","462766","629055","2436838","NA","NA","591222","2439627","4464845","2446641","4459436","2558953","4470039","4461828","NA","588707","2436838","Extended template","0","373871","173","yes","1024","GRAB"
"6","1495","undefined","undefined","2166.8045977","2166.8045977","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","173","173","11","149","173","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","173","149","NA","149","173","173","149","173","2","0","NA","11","173","149","NA","NA","NA","173","NA","11","149","NA","NA","NA","173","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","173","149","173","0","173","173","NA","11","149","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","173","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","space","space","NA","NA","space","NA","1","NA","NA","NA","NA","space","space","3153","NA","29110","21965","111737","NA","NA","9274","NA","3153","NA","NA","NA","NA","3003","1169","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","2439122","2641571","NA","588711","590219","2437114","2438622","4472432","4473939","589215","2437618","4472936","NA","385924","619764","2560123","594223","2442627","NA","356813","597798","2447210","597240","2446139","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","4474445","2439127","NA","2437614","4472932","4474440","2439622","4475440","351769","331657","NA","597735","4481606","2446634","NA","NA","NA","4478450","NA","597737","2446636","NA","NA","NA","4478450","NA","NA","NA","597222","2446127","462766","629055","2436838","NA","NA","591222","2439627","4475445","2446641","4470043","2558953","4481608","4472428","NA","588707","2436838","Extended template","0","377024","174","yes","1024","OFFICER"
"2","495","undefined","undefined","2182.72571429","2182.72571429","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","174","174","11","149","174","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","174","149","NA","149","174","174","149","174","2","0","NA","11","174","149","NA","NA","NA","174","NA","11","149","NA","NA","NA","174","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","174","149","174","0","174","174","NA","11","149","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","174","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","NA","space","space","4953","NA","29110","21965","111737","NA","NA","9274","NA","4953","NA","NA","NA","NA","3003","1169","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","2439122","2641571","NA","588711","590219","2437114","2438622","4484016","4485523","589215","2437618","4484520","NA","385924","619764","2560123","594223","2442627","NA","356813","597798","2447210","597240","2446139","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","4486029","2439127","NA","2437614","4484516","4486024","2439622","4487024","351769","331657","NA","597735","4494989","2446634","NA","NA","NA","4490034","NA","597737","2446636","NA","NA","NA","4490034","NA","NA","NA","597222","2446127","462766","629055","2436838","NA","NA","591222","2439627","4487029","2446641","4481612","2558953","4494992","4484012","NA","588707","2436838","Extended template","0","381977","175","yes","1024","DECADE"
"2","495","undefined","undefined","2176.25568182","2176.25568182","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","175","175","11","149","175","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","175","149","NA","149","175","175","149","175","2","0","NA","11","175","149","NA","NA","NA","175","NA","11","149","NA","NA","NA","175","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","175","149","175","0","175","175","NA","11","149","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","175","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","NA","space","space","1044","NA","29110","21965","111737","NA","NA","9274","NA","1044","NA","NA","NA","NA","3003","1169","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","2439122","2641571","NA","588711","590219","2437114","2438622","4497389","4498896","589215","2437618","4497893","NA","385924","619764","2560123","594223","2442627","NA","356813","597798","2447210","597240","2446139","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","4499402","2439127","NA","2437614","4497889","4499397","2439622","4500397","351769","331657","NA","597735","4504454","2446634","NA","NA","NA","4503407","NA","597737","2446636","NA","NA","NA","4503407","NA","NA","NA","597222","2446127","462766","629055","2436838","NA","NA","591222","2439627","4500402","2446641","4494996","2558953","4504456","4497385","NA","588707","2436838","Extended template","0","383021","176","yes","1024","JUMP"
"4","3495","undefined","undefined","2169.82485876","2169.82485876","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","176","176","11","149","176","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","176","149","NA","149","176","176","149","176","2","0","NA","11","176","149","NA","NA","NA","176","NA","11","149","NA","NA","NA","176","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","176","149","176","0","176","176","NA","11","149","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","176","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","NA","space","space","1038","NA","29110","21965","111737","NA","NA","9274","NA","1038","NA","NA","NA","NA","3003","1169","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","2439122","2641571","NA","588711","590219","2437114","2438622","4506843","4508350","589215","2437618","4507347","NA","385924","619764","2560123","594223","2442627","NA","356813","597798","2447210","597240","2446139","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","4508856","2439127","NA","2437614","4507343","4508851","2439622","4509851","351769","331657","NA","597735","4513901","2446634","NA","NA","NA","4512861","NA","597737","2446636","NA","NA","NA","4512861","NA","NA","NA","597222","2446127","462766","629055","2436838","NA","NA","591222","2439627","4509856","2446641","4504460","2558953","4513904","4506839","NA","588707","2436838","Extended template","0","384059","177","yes","1024","FUND"
"9","","undefined","undefined","2161.52808989","2161.52808989","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","177","177","11","149","177","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","177","149","NA","149","177","177","149","177","2","0","NA","11","177","149","NA","NA","NA","177","NA","11","149","NA","NA","NA","177","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","177","149","177","0","177","177","NA","11","149","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","177","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","NA","2","NA","NA","NA","NA","space","space","693","NA","29110","21965","111737","NA","NA","9274","NA","693","NA","NA","NA","NA","3003","1169","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","2439122","2641571","NA","588711","590219","2437114","2438622","4516292","4517799","589215","2437618","4516796","NA","385924","619764","2560123","594223","2442627","NA","356813","597798","2447210","597240","2446139","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","4518304","2439127","NA","2437614","4516792","4518299","2439622","4519299","351769","331657","NA","597735","4523005","2446634","NA","NA","NA","4522309","NA","597737","2446636","NA","NA","NA","4522309","NA","NA","NA","597222","2446127","462766","629055","2436838","NA","NA","591222","2439627","4519304","2446641","4513908","2558953","4523007","4516288","NA","588707","2436838","Extended template","0","384752","178","yes","1024","HARVEST"
"3","1495","undefined","undefined","2157.24022346","2157.24022346","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","178","178","11","149","178","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","178","149","NA","149","178","178","149","178","2","0","NA","11","178","149","NA","NA","NA","178","NA","11","149","NA","NA","NA","178","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","178","149","178","0","178","178","NA","11","149","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","178","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","space","NA","NA","space","NA","4","NA","NA","NA","NA","space","space","1394","NA","29110","21965","111737","NA","NA","9274","NA","1394","NA","NA","NA","NA","3003","1169","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","2439122","2641571","NA","588711","590219","2437114","2438622","4525399","4526906","589215","2437618","4525903","NA","385924","619764","2560123","594223","2442627","NA","356813","597798","2447210","597240","2446139","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","4527411","2439127","NA","2437614","4525899","4527407","2439622","4528407","351769","331657","NA","597735","4532814","2446634","NA","NA","NA","4531417","NA","597737","2446636","NA","NA","NA","4531417","NA","NA","NA","597222","2446127","462766","629055","2436838","NA","NA","591222","2439627","4528412","2446641","4523011","2558953","4532816","4525394","NA","588707","2436838","Extended template","0","386146","179","yes","1024","ELEVATOR"
