"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_2_1","count_blank_screen_4","count_blink_screen","count_blink_screen_3","count_blink_screen_3_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eytracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_log","count_new_pygaze_log_1","count_new_pygaze_start_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_4","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_2_1","time_blank_screen_4","time_blink_screen","time_blink_screen_3","time_blink_screen_3_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eytracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_log","time_new_pygaze_log_1","time_new_pygaze_start_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_4","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"5","","undefined","undefined","1594.90909091","1594.90909091","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","164","314","11","149","164","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","164","149","149","164","149","164","149","164","2","0","0","NA","11","NA","NA","NA","164","NA","11","149","NA","149","164","164","NA","NA","164","NA","164","NA","11","149","0","149","NA","NA","11","149","149","164","0","164","164","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","164","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","1079","NA","30358","10598","69533","NA","NA","3496","5441","NA","1079","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","4215560","4217068","437033","2523112","4216064","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","4217573","2524621","2523108","4216060","2524616","4217568","2525116","4218568","271440","257073","708591","NA","446036","NA","NA","NA","4221578","NA","446038","2532117","NA","2532115","4222660","4215284","NA","NA","4221578","NA","4218573","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","4213386","2602231","4222662","4215283","NA","436525","2522330","Extended template","0","263160","165","yes","1024","NERVE"
"1","3495","undefined","undefined","1591.27108434","1591.27108434","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","165","315","11","149","165","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","165","149","149","165","149","165","149","165","2","0","0","NA","11","NA","NA","NA","165","NA","11","149","NA","149","165","165","NA","NA","165","NA","165","NA","11","149","0","149","NA","NA","11","149","149","165","0","165","165","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","165","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","space","space","space","NA","NA","space","space","NA","3","NA","NA","NA","space","991","NA","30358","10598","69533","NA","NA","3496","5441","NA","991","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","4224840","4226348","437033","2523112","4225344","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","4226853","2524621","2523108","4225340","2524616","4226848","2525116","4227848","271440","257073","708591","NA","446036","NA","NA","NA","4230858","NA","446038","2532117","NA","2532115","4231852","4224563","NA","NA","4230858","NA","4227853","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","4222665","2602231","4231854","4224563","NA","436525","2522330","Extended template","0","264151","166","yes","1024","VERSE"
"3","1495","undefined","undefined","1589.41317365","1589.41317365","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","166","316","11","149","166","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","166","149","149","166","149","166","149","166","2","0","0","NA","11","NA","NA","NA","166","NA","11","149","NA","149","166","166","NA","NA","166","NA","166","NA","11","149","0","149","NA","NA","11","149","149","166","0","166","166","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","166","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","1281","NA","30358","10598","69533","NA","NA","3496","5441","NA","1281","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","4234031","4235538","437033","2523112","4234535","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","4236043","2524621","2523108","4234531","2524616","4236038","2525116","4237038","271440","257073","708591","NA","446036","NA","NA","NA","4240048","NA","446038","2532117","NA","2532115","4241332","4233756","NA","NA","4240048","NA","4237043","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","4231857","2602231","4241334","4233756","NA","436525","2522330","Extended template","0","265432","167","yes","1024","SYMPHONY"
"9","1495","undefined","undefined","1591.19047619","1591.19047619","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","167","317","11","149","167","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","167","149","149","167","149","167","149","167","2","0","0","NA","11","NA","NA","NA","167","NA","11","149","NA","149","167","167","NA","NA","167","NA","167","NA","11","149","0","149","NA","NA","11","149","149","167","0","167","167","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","167","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","space","NA","6","NA","NA","NA","space","1888","NA","30358","10598","69533","NA","NA","3496","5441","NA","1888","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","4243511","4245018","437033","2523112","4244015","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","4245523","2524621","2523108","4244011","2524616","4245519","2525116","4246519","271440","257073","708591","NA","446036","NA","NA","NA","4249529","NA","446038","2532117","NA","2532115","4251420","4243235","NA","NA","4249529","NA","4246524","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","4241338","2602231","4251422","4243234","NA","436525","2522330","Extended template","0","267320","168","yes","1024","ECONOMY"
"6","","undefined","undefined","1587.75147929","1587.75147929","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","168","318","11","149","168","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","168","149","149","168","149","168","149","168","2","0","0","NA","11","NA","NA","NA","168","NA","11","149","NA","149","168","168","NA","NA","168","NA","168","NA","11","149","0","149","NA","NA","11","149","149","168","0","168","168","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","168","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","1010","NA","30358","10598","69533","NA","NA","3496","5441","NA","1010","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","4253597","4255104","437033","2523112","4254101","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","4255610","2524621","2523108","4254097","2524616","4255605","2525116","4256605","271440","257073","708591","NA","446036","NA","NA","NA","4259615","NA","446038","2532117","NA","2532115","4260628","4253323","NA","NA","4259615","NA","4256610","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","4251426","2602231","4260630","4253323","NA","436525","2522330","Extended template","0","268330","169","yes","1024","CUSTOMER"
"1","3495","undefined","undefined","1589.85882353","1589.85882353","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","169","319","11","149","169","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","169","149","149","169","149","169","149","169","2","0","0","NA","11","NA","NA","NA","169","NA","11","149","NA","149","169","169","NA","NA","169","NA","169","NA","11","149","0","149","NA","NA","11","149","149","169","0","169","169","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","169","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","1946","NA","30358","10598","69533","NA","NA","3496","5441","NA","1946","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","4262804","4264313","437033","2523112","4263308","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","4264818","2524621","2523108","4263304","2524616","4264813","2525116","4265813","271440","257073","708591","NA","446036","NA","NA","NA","4268823","NA","446038","2532117","NA","2532115","4270772","4262531","NA","NA","4268823","NA","4265818","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","4260633","2602231","4270774","4262531","NA","436525","2522330","Extended template","0","270276","170","yes","1024","JOURNAL"
"5","","undefined","undefined","1589.56140351","1589.56140351","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","170","320","11","149","170","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","170","149","149","170","149","170","149","170","2","0","0","NA","11","NA","NA","NA","170","NA","11","149","NA","149","170","170","NA","NA","170","NA","170","NA","11","149","0","149","NA","NA","11","149","149","170","0","170","170","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","170","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","space","NA","5","NA","NA","NA","space","1539","NA","30358","10598","69533","NA","NA","3496","5441","NA","1539","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","4272949","4274456","437033","2523112","4273453","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","4274960","2524621","2523108","4273449","2524616","4274956","2525116","4275956","271440","257073","708591","NA","446036","NA","NA","NA","4278966","NA","446038","2532117","NA","2532115","4280508","4272676","NA","NA","4278966","NA","4275961","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","4270778","2602231","4280510","4272676","NA","436525","2522330","Extended template","0","271815","171","yes","1024","DEBATE"
"4","","undefined","undefined","1594.11627907","1594.11627907","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","171","321","11","149","171","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","171","149","149","171","149","171","149","171","2","0","0","NA","11","NA","NA","NA","171","NA","11","149","NA","149","171","171","NA","NA","171","NA","171","NA","11","149","0","149","NA","NA","11","149","149","171","0","171","171","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","171","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","space","NA","NA","space","space","NA","4","NA","NA","NA","space","2373","NA","30358","10598","69533","NA","NA","3496","5441","NA","2373","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","4282689","4284197","437033","2523112","4283193","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","4284702","2524621","2523108","4283189","2524616","4284697","2525116","4285697","271440","257073","708591","NA","446036","NA","NA","NA","4288707","NA","446038","2532117","NA","2532115","4291083","4282414","NA","NA","4288707","NA","4285702","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","4280513","2602231","4291085","4282414","NA","436525","2522330","Extended template","0","274188","172","yes","1024","OCCASION"
"7","3495","undefined","undefined","1597.94797688","1597.94797688","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","172","322","11","149","172","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","172","149","149","172","149","172","149","172","2","0","0","NA","11","NA","NA","NA","172","NA","11","149","NA","149","172","172","NA","NA","172","NA","172","NA","11","149","0","149","NA","NA","11","149","149","172","0","172","172","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","172","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","space","NA","NA","space","space","NA","4","NA","NA","NA","space","2257","NA","30358","10598","69533","NA","NA","3496","5441","NA","2257","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","4293262","4294770","437033","2523112","4293766","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","4295275","2524621","2523108","4293762","2524616","4295270","2525116","4296270","271440","257073","708591","NA","446036","NA","NA","NA","4299280","NA","446038","2532117","NA","2532115","4301540","4292987","NA","NA","4299280","NA","4296275","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","4291089","2602231","4301542","4292987","NA","436525","2522330","Extended template","0","276445","173","yes","1024","MONUMENT"
"2","495","undefined","undefined","1594.63793103","1594.63793103","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","173","323","11","149","173","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","173","149","149","173","149","173","149","173","2","0","0","NA","11","NA","NA","NA","173","NA","11","149","NA","149","173","173","NA","NA","173","NA","173","NA","11","149","0","149","NA","NA","11","149","149","173","0","173","173","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","173","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","space","NA","5","NA","NA","NA","space","1022","NA","30358","10598","69533","NA","NA","3496","5441","NA","1022","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","4303721","4305229","437033","2523112","4304225","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","4305734","2524621","2523108","4304221","2524616","4305729","2525116","4306729","271440","257073","708591","NA","446036","NA","NA","NA","4309739","NA","446038","2532117","NA","2532115","4310764","4303443","NA","NA","4309739","NA","4306734","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","4301546","2602231","4310766","4303443","NA","436525","2522330","Extended template","0","277467","174","yes","1024","LIFT"
"7","3495","undefined","undefined","1591.46857143","1591.46857143","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","174","324","11","149","174","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","174","149","149","174","149","174","149","174","2","0","0","NA","11","NA","NA","NA","174","NA","11","149","NA","149","174","174","NA","NA","174","NA","174","NA","11","149","0","149","NA","NA","11","149","149","174","0","174","174","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","174","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","space","NA","6","NA","NA","NA","space","1040","NA","30358","10598","69533","NA","NA","3496","5441","NA","1040","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","4312942","4314450","437033","2523112","4313446","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","4314955","2524621","2523108","4313442","2524616","4314950","2525116","4315950","271440","257073","708591","NA","446036","NA","NA","NA","4318960","NA","446038","2532117","NA","2532115","4320003","4312667","NA","NA","4318960","NA","4315955","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","4310769","2602231","4320005","4312667","NA","436525","2522330","Extended template","0","278507","175","yes","1024","GAZE"
"1","3495","undefined","undefined","1589.02840909","1589.02840909","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","175","325","11","149","175","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","175","149","149","175","149","175","149","175","2","0","0","NA","11","NA","NA","NA","175","NA","11","149","NA","149","175","175","NA","NA","175","NA","175","NA","11","149","0","149","NA","NA","11","149","149","175","0","175","175","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","175","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","space","NA","5","NA","NA","NA","space","1162","NA","30358","10598","69533","NA","NA","3496","5441","NA","1162","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","4322181","4323689","437033","2523112","4322685","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","4324194","2524621","2523108","4322681","2524616","4324189","2525116","4325189","271440","257073","708591","NA","446036","NA","NA","NA","4328199","NA","446038","2532117","NA","2532115","4329364","4321907","NA","NA","4328199","NA","4325194","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","4320008","2602231","4329366","4321907","NA","436525","2522330","Extended template","0","279669","176","yes","1024","IMPULSE"
"1","3495","undefined","undefined","1586.02824859","1586.02824859","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","176","326","11","149","176","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","176","149","149","176","149","176","149","176","2","0","0","NA","11","NA","NA","NA","176","NA","11","149","NA","149","176","176","NA","NA","176","NA","176","NA","11","149","0","149","NA","NA","11","149","149","176","0","176","176","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","176","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","space","NA","6","NA","NA","NA","space","1058","NA","30358","10598","69533","NA","NA","3496","5441","NA","1058","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","4331541","4333048","437033","2523112","4332045","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","4333554","2524621","2523108","4332041","2524616","4333549","2525116","4334549","271440","257073","708591","NA","446036","NA","NA","NA","4337559","NA","446038","2532117","NA","2532115","4338620","4331266","NA","NA","4337559","NA","4334554","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","4329370","2602231","4338622","4331266","NA","436525","2522330","Extended template","0","280727","177","yes","1024","GOSSIP"
