"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_1_1","count_blank_screen_1_1_1","count_blank_screen_2","count_blank_screen_2_1","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_init","count_new_pygaze_log","count_new_pygaze_log_1","count_new_pygaze_log_2","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_1_1","time_blank_screen_1_1_1","time_blank_screen_2","time_blank_screen_2_1","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_init","time_new_pygaze_log","time_new_pygaze_log_1","time_new_pygaze_log_2","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"7","1495","undefined","undefined","2016.58598726","2016.58598726","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","156","149","156","11","149","156","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","156","149","149","156","149","156","149","156","2","0","0","NA","NA","NA","NA","156","NA","11","149","NA","0","11","149","156","156","149","NA","NA","156","NA","NA","11","149","0","149","NA","NA","11","149","156","156","0","156","156","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","156","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","space","NA","5","NA","NA","NA","space","7227","NA","9405","4568","5639","NA","NA","4508","2043","NA","7227","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","4022819","2286875","4021312","463072","2287379","4021816","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","4023324","2288887","2287375","4021812","2288883","4023319","2289382","4024319","320954","305542","476223","NA","NA","NA","NA","4027328","NA","471588","2296381","NA","2555","471586","2296379","4034557","4021036","2296386","NA","NA","4027327","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","4024323","4019146","2302600","4034559","4021035","NA","462565","2286598","Extended template","0","316604","157","yes","1024","QUIET"
"4","1495","undefined","undefined","2005.73417722","2005.73417722","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","157","149","157","11","149","157","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","157","149","149","157","149","157","149","157","2","0","0","NA","NA","NA","NA","157","NA","11","149","NA","0","11","149","157","157","149","NA","NA","157","NA","NA","11","149","0","149","NA","NA","11","149","157","157","0","157","157","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","157","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","space","NA","5","NA","NA","NA","space","302","NA","9405","4568","5639","NA","NA","4508","2043","NA","302","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","4038240","2286875","4036734","463072","2287379","4037237","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","4038744","2288887","2287375","4037234","2288883","4038740","2289382","4039739","320954","305542","476223","NA","NA","NA","NA","4042748","NA","471588","2296381","NA","2555","471586","2296379","4043052","4036459","2296386","NA","NA","4042747","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","4039743","4034563","2302600","4043054","4036459","NA","462565","2286598","Extended template","0","316906","158","yes","1024","JEAN"
"7","1495","undefined","undefined","1998.44025157","1998.44025157","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","158","149","158","11","149","158","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","158","149","149","158","149","158","149","158","2","0","0","NA","NA","NA","NA","158","NA","11","149","NA","0","11","149","158","158","149","NA","NA","158","NA","NA","11","149","0","149","NA","NA","11","149","158","158","0","158","158","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","158","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","space","NA","5","NA","NA","NA","space","846","NA","9405","4568","5639","NA","NA","4508","2043","NA","846","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","4046734","2286875","4045226","463072","2287379","4045730","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","4047239","2288887","2287375","4045727","2288883","4047235","2289382","4048234","320954","305542","476223","NA","NA","NA","NA","4051244","NA","471588","2296381","NA","2555","471586","2296379","4052092","4044950","2296386","NA","NA","4051244","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","4048239","4043058","2302600","4052095","4044950","NA","462565","2286598","Extended template","0","317752","159","yes","1024","JUSTICE"
"7","1495","undefined","undefined","1993.8625","1993.8625","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","159","149","159","11","149","159","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","159","149","149","159","149","159","149","159","2","0","0","NA","NA","NA","NA","159","NA","11","149","NA","0","11","149","159","159","149","NA","NA","159","NA","NA","11","149","0","149","NA","NA","11","149","159","159","0","159","159","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","159","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","1266","NA","9405","4568","5639","NA","NA","4508","2043","NA","1266","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","4055772","2286875","4054265","463072","2287379","4054769","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","4056277","2288887","2287375","4054765","2288883","4056272","2289382","4057272","320954","305542","476223","NA","NA","NA","NA","4060281","NA","471588","2296381","NA","2555","471586","2296379","4061549","4053991","2296386","NA","NA","4060280","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","4057276","4052099","2302600","4061551","4053991","NA","462565","2286598","Extended template","0","319018","160","yes","1024","JUICE"
"6","495","undefined","undefined","1998.68944099","1998.68944099","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","160","149","160","11","149","160","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","160","149","149","160","149","160","149","160","2","0","0","NA","NA","NA","NA","160","NA","11","149","NA","0","11","149","160","160","149","NA","NA","160","NA","NA","11","149","0","149","NA","NA","11","149","160","160","0","160","160","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","160","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","space","space","space","NA","NA","space","space","NA","3","NA","NA","NA","space","2771","NA","9405","4568","5639","NA","NA","4508","2043","NA","2771","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","4065227","2286875","4063720","463072","2287379","4064224","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","4065731","2288887","2287375","4064220","2288883","4065727","2289382","4066726","320954","305542","476223","NA","NA","NA","NA","4069736","NA","471588","2296381","NA","2555","471586","2296379","4072509","4063447","2296386","NA","NA","4069735","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","4066731","4061555","2302600","4072511","4063447","NA","462565","2286598","Extended template","0","321789","161","yes","1024","MYSTERY"
"6","495","undefined","undefined","2010.22222222","2010.22222222","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","161","149","161","11","149","161","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","161","149","149","161","149","161","149","161","2","0","0","NA","NA","NA","NA","161","NA","11","149","NA","0","11","149","161","161","149","NA","NA","161","NA","NA","11","149","0","149","NA","NA","11","149","161","161","0","161","161","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","161","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","3867","NA","9405","4568","5639","NA","NA","4508","2043","NA","3867","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","4076188","2286875","4074681","463072","2287379","4075184","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","4076692","2288887","2287375","4075181","2288883","4076688","2289382","4077687","320954","305542","476223","NA","NA","NA","NA","4080696","NA","471588","2296381","NA","2555","471586","2296379","4084565","4074406","2296386","NA","NA","4080696","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","4077692","4072514","2302600","4084567","4074406","NA","462565","2286598","Extended template","0","325656","162","yes","1024","GALLERY"
"4","1495","undefined","undefined","2020.03067485","2020.03067485","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","162","149","162","11","149","162","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","162","149","149","162","149","162","149","162","2","0","0","NA","NA","NA","NA","162","NA","11","149","NA","0","11","149","162","162","149","NA","NA","162","NA","NA","11","149","0","149","NA","NA","11","149","162","162","0","162","162","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","162","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","space","NA","NA","space","space","NA","4","NA","NA","NA","space","3609","NA","9405","4568","5639","NA","NA","4508","2043","NA","3609","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","4088246","2286875","4086738","463072","2287379","4087241","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","4088750","2288887","2287375","4087238","2288883","4088746","2289382","4089745","320954","305542","476223","NA","NA","NA","NA","4092754","NA","471588","2296381","NA","2555","471586","2296379","4096365","4086463","2296386","NA","NA","4092753","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","4089749","4084571","2302600","4096367","4086463","NA","462565","2286598","Extended template","0","329265","163","yes","1024","MOVE"
"5","3495","undefined","undefined","2026.20731707","2026.20731707","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","163","149","163","11","149","163","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","163","149","149","163","149","163","149","163","2","0","0","NA","NA","NA","NA","163","NA","11","149","NA","0","11","149","163","163","149","NA","NA","163","NA","NA","11","149","0","149","NA","NA","11","149","163","163","0","163","163","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","163","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","space","NA","NA","space","space","NA","4","NA","NA","NA","space","3033","NA","9405","4568","5639","NA","NA","4508","2043","NA","3033","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","4100046","2286875","4098539","463072","2287379","4099043","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","4100550","2288887","2287375","4099039","2288883","4100546","2289382","4101545","320954","305542","476223","NA","NA","NA","NA","4104554","NA","471588","2296381","NA","2555","471586","2296379","4107589","4098263","2296386","NA","NA","4104554","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","4101549","4096371","2302600","4107591","4098263","NA","462565","2286598","Extended template","0","332298","164","yes","1024","LATIN"
"4","1495","undefined","undefined","2033.39393939","2033.39393939","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","164","149","164","11","149","164","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","164","149","149","164","149","164","149","164","2","0","0","NA","NA","NA","NA","164","NA","11","149","NA","0","11","149","164","164","149","NA","NA","164","NA","NA","11","149","0","149","NA","NA","11","149","164","164","0","164","164","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","164","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","space","NA","5","NA","NA","NA","space","3212","NA","9405","4568","5639","NA","NA","4508","2043","NA","3212","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","4111267","2286875","4109761","463072","2287379","4110264","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","4111771","2288887","2287375","4110261","2288883","4111767","2289382","4112766","320954","305542","476223","NA","NA","NA","NA","4115775","NA","471588","2296381","NA","2555","471586","2296379","4118989","4109485","2296386","NA","NA","4115774","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","4112770","4107594","2302600","4118991","4109485","NA","462565","2286598","Extended template","0","335510","165","yes","1024","PASSIVE"
"1","","undefined","undefined","2035.76506024","2035.76506024","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","165","149","165","11","149","165","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","165","149","149","165","149","165","149","165","2","0","0","NA","NA","NA","NA","165","NA","11","149","NA","0","11","149","165","165","149","NA","NA","165","NA","NA","11","149","0","149","NA","NA","11","149","165","165","0","165","165","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","165","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","space","NA","NA","space","space","NA","4","NA","NA","NA","space","2427","NA","9405","4568","5639","NA","NA","4508","2043","NA","2427","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","4122668","2286875","4121161","463072","2287379","4121664","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","4123172","2288887","2287375","4121661","2288883","4123168","2289382","4124167","320954","305542","476223","NA","NA","NA","NA","4127176","NA","471588","2296381","NA","2555","471586","2296379","4129605","4120885","2296386","NA","NA","4127175","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","4124171","4118994","2302600","4129608","4120885","NA","462565","2286598","Extended template","0","337937","166","yes","1024","GUEST"
"2","","undefined","undefined","2034.7005988","2034.7005988","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","166","149","166","11","149","166","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","166","149","149","166","149","166","149","166","2","0","0","NA","NA","NA","NA","166","NA","11","149","NA","0","11","149","166","166","149","NA","NA","166","NA","NA","11","149","0","149","NA","NA","11","149","166","166","0","166","166","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","166","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","space","space","space","NA","NA","space","space","NA","3","NA","NA","NA","space","1858","NA","9405","4568","5639","NA","NA","4508","2043","NA","1858","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","4133285","2286875","4131778","463072","2287379","4132282","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","4133789","2288887","2287375","4132278","2288883","4133785","2289382","4134784","320954","305542","476223","NA","NA","NA","NA","4137793","NA","471588","2296381","NA","2555","471586","2296379","4139653","4131503","2296386","NA","NA","4137792","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","4134788","4129612","2302600","4139655","4131503","NA","462565","2286598","Extended template","0","339795","167","yes","1024","EQUAL"
"2","","undefined","undefined","2050.98809524","2050.98809524","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","167","149","167","11","149","167","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","167","149","149","167","149","167","149","167","2","0","0","NA","NA","NA","NA","167","NA","11","149","NA","0","11","149","167","167","149","NA","NA","167","NA","NA","11","149","0","149","NA","NA","11","149","167","167","0","167","167","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","167","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","4771","NA","9405","4568","5639","NA","NA","4508","2043","NA","4771","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","4143331","2286875","4141824","463072","2287379","4142328","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","4143836","2288887","2287375","4142324","2288883","4143832","2289382","4144831","320954","305542","476223","NA","NA","NA","NA","4147840","NA","471588","2296381","NA","2555","471586","2296379","4152613","4141550","2296386","NA","NA","4147839","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","4144835","4139659","2302600","4152615","4141550","NA","462565","2286598","Extended template","0","344566","168","yes","1024","DECADE"
"8","3495","undefined","undefined","2051.1183432","2051.1183432","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","168","149","168","11","149","168","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","168","149","149","168","149","168","149","168","2","0","0","NA","NA","NA","NA","168","NA","11","149","NA","0","11","149","168","168","149","NA","NA","168","NA","NA","11","149","0","149","NA","NA","11","149","168","168","0","168","168","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","168","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","space","NA","5","NA","NA","NA","space","2073","NA","9405","4568","5639","NA","NA","4508","2043","NA","2073","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","4156295","2286875","4154787","463072","2287379","4155291","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","4156799","2288887","2287375","4155287","2288883","4156795","2289382","4157794","320954","305542","476223","NA","NA","NA","NA","4160802","NA","471588","2296381","NA","2555","471586","2296379","4162877","4154510","2296386","NA","NA","4160802","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","4157798","4152619","2302600","4162879","4154510","NA","462565","2286598","Extended template","0","346639","169","yes","1024","VICTORY"
