"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_1_1","count_blank_screen_1_1_1","count_blank_screen_2","count_blank_screen_2_1","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_init","count_new_pygaze_log","count_new_pygaze_log_1","count_new_pygaze_log_2","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_1_1","time_blank_screen_1_1_1","time_blank_screen_2","time_blank_screen_2_1","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_init","time_new_pygaze_log","time_new_pygaze_log_1","time_new_pygaze_log_2","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"8","3495","undefined","undefined","1018.80526316","1018.80526316","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","189","149","189","11","149","189","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","189","149","149","189","149","189","149","189","2","0","0","NA","NA","NA","NA","189","NA","11","149","NA","0","11","149","189","189","149","NA","NA","189","NA","NA","11","149","0","149","NA","NA","11","149","189","189","0","189","189","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","189","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","q","q","q","NA","NA","space","space","NA","3","NA","NA","NA","q","700","NA","15794","59907","290206","NA","NA","619","843","NA","700","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","4112659","2076070","4111153","210556","2076573","4111656","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","4113163","2078080","2076570","4111653","2078076","4113159","2078575","4114158","62120","50657","279529","NA","NA","NA","NA","4117168","NA","219557","2085575","NA","4611","219555","2085573","4117870","4110938","2085579","NA","NA","4117168","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","4114163","4109052","2376353","4117873","4110938","NA","210050","2075857","Extended template","0","193573","190","yes","1024","PROSE"
"5","3495","undefined","undefined","1015.12041885","1015.12041885","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","190","149","190","11","149","190","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","190","149","149","190","149","190","149","190","2","0","0","NA","NA","NA","NA","190","NA","11","149","NA","0","11","149","190","190","149","NA","NA","190","NA","NA","11","149","0","149","NA","NA","11","149","190","190","0","190","190","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","190","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","q","q","q","NA","NA","space","space","NA","5","NA","NA","NA","q","315","NA","15794","59907","290206","NA","NA","619","843","NA","315","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","4121485","2076070","4119978","210556","2076573","4120481","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","4121989","2078080","2076570","4120478","2078076","4121985","2078575","4122984","62120","50657","279529","NA","NA","NA","NA","4125993","NA","219557","2085575","NA","4611","219555","2085573","4126310","4119764","2085579","NA","NA","4125993","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","4122988","4117877","2376353","4126312","4119764","NA","210050","2075857","Extended template","0","193888","191","yes","1024","GRADIENT"
"2","","undefined","undefined","1011.4375","1011.4375","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","191","149","191","11","149","191","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","191","149","149","191","149","191","149","191","2","0","0","NA","NA","NA","NA","191","NA","11","149","NA","0","11","149","191","191","149","NA","NA","191","NA","NA","11","149","0","149","NA","NA","11","149","191","191","0","191","191","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","191","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","space","NA","2","NA","NA","NA","q","308","NA","15794","59907","290206","NA","NA","619","843","NA","308","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","4129915","2076070","4128407","210556","2076573","4128910","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","4130419","2078080","2076570","4128907","2078076","4130415","2078575","4131414","62120","50657","279529","NA","NA","NA","NA","4134424","NA","219557","2085575","NA","4611","219555","2085573","4134734","4128193","2085579","NA","NA","4134423","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","4131419","4126316","2376353","4134736","4128192","NA","210050","2075857","Extended template","0","194196","192","yes","1024","GLANCE"
"5","3495","undefined","undefined","1007.43005181","1007.43005181","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","192","149","192","11","149","192","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","192","149","149","192","149","192","149","192","2","0","0","NA","NA","NA","NA","192","NA","11","149","NA","0","11","149","192","192","149","NA","NA","192","NA","NA","11","149","0","149","NA","NA","11","149","192","192","0","192","192","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","192","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","space","NA","6","NA","NA","NA","q","238","NA","15794","59907","290206","NA","NA","619","843","NA","238","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","4138336","2076070","4136830","210556","2076573","4137333","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","4138840","2078080","2076570","4137330","2078076","4138836","2078575","4139835","62120","50657","279529","NA","NA","NA","NA","4142845","NA","219557","2085575","NA","4611","219555","2085573","4143085","4136617","2085579","NA","NA","4142844","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","4139839","4134740","2376353","4143087","4136616","NA","210050","2075857","Extended template","0","194434","193","yes","1024","DEFEAT"
"8","3495","undefined","undefined","1004.72680412","1004.72680412","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","193","149","193","11","149","193","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","193","149","149","193","149","193","149","193","2","0","0","NA","NA","NA","NA","193","NA","11","149","NA","0","11","149","193","193","149","NA","NA","193","NA","NA","11","149","0","149","NA","NA","11","149","193","193","0","193","193","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","193","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","q","q","NA","NA","space","space","NA","4","NA","NA","NA","q","483","NA","15794","59907","290206","NA","NA","619","843","NA","483","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","4146691","2076070","4145184","210556","2076573","4145687","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","4147196","2078080","2076570","4145684","2078076","4147192","2078575","4148191","62120","50657","279529","NA","NA","NA","NA","4151201","NA","219557","2085575","NA","4611","219555","2085573","4151686","4144969","2085579","NA","NA","4151200","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","4148196","4143091","2376353","4151689","4144969","NA","210050","2075857","Extended template","0","194917","194","yes","1024","YARN"
"5","3495","undefined","undefined","1001.07179487","1001.07179487","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","194","149","194","11","149","194","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","194","149","149","194","149","194","149","194","2","0","0","NA","NA","NA","NA","194","NA","11","149","NA","0","11","149","194","194","149","NA","NA","194","NA","NA","11","149","0","149","NA","NA","11","149","194","194","0","194","194","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","194","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","space","NA","6","NA","NA","NA","q","292","NA","15794","59907","290206","NA","NA","619","843","NA","292","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","4155290","2076070","4153783","210556","2076573","4154286","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","4155794","2078080","2076570","4154283","2078076","4155790","2078575","4156789","62120","50657","279529","NA","NA","NA","NA","4159799","NA","219557","2085575","NA","4611","219555","2085573","4160093","4153569","2085579","NA","NA","4159799","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","4156794","4151693","2376353","4160096","4153568","NA","210050","2075857","Extended template","0","195209","195","yes","1024","DEBT"
"8","3495","undefined","undefined","997.647959184","997.647959184","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","195","149","195","11","149","195","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","195","149","149","195","149","195","149","195","2","0","0","NA","NA","NA","NA","195","NA","11","149","NA","0","11","149","195","195","149","NA","NA","195","NA","NA","11","149","0","149","NA","NA","11","149","195","195","0","195","195","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","195","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","space","NA","2","NA","NA","NA","q","330","NA","15794","59907","290206","NA","NA","619","843","NA","330","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","4163708","2076070","4162202","210556","2076573","4162705","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","4164213","2078080","2076570","4162702","2078076","4164209","2078575","4165208","62120","50657","279529","NA","NA","NA","NA","4168218","NA","219557","2085575","NA","4611","219555","2085573","4168551","4161987","2085579","NA","NA","4168218","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","4165213","4160100","2376353","4168553","4161987","NA","210050","2075857","Extended template","0","195539","196","yes","1024","LACK"
"3","","undefined","undefined","997.959390863","997.959390863","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","196","149","196","11","149","196","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","196","149","149","196","149","196","149","196","2","0","0","NA","NA","NA","NA","196","NA","11","149","NA","0","11","149","196","196","149","NA","NA","196","NA","NA","11","149","0","149","NA","NA","11","149","196","196","0","196","196","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","196","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","space","NA","6","NA","NA","NA","q","1059","NA","15794","59907","290206","NA","NA","619","843","NA","1059","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","4172155","2076070","4170649","210556","2076573","4171152","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","4172660","2078080","2076570","4171149","2078076","4172656","2078575","4173655","62120","50657","279529","NA","NA","NA","NA","4176665","NA","219557","2085575","NA","4611","219555","2085573","4177727","4170436","2085579","NA","NA","4176665","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","4173659","4168557","2376353","4177729","4170435","NA","210050","2075857","Extended template","0","196598","197","yes","1024","GEAR"
"9","495","undefined","undefined","994.232323232","994.232323232","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","197","149","197","11","149","197","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","197","149","149","197","149","197","149","197","2","0","0","NA","NA","NA","NA","197","NA","11","149","NA","0","11","149","197","197","149","NA","NA","197","NA","NA","11","149","0","149","NA","NA","11","149","197","197","0","197","197","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","197","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","space","NA","2","NA","NA","NA","q","260","NA","15794","59907","290206","NA","NA","619","843","NA","260","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","4181340","2076070","4179833","210556","2076573","4180336","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","4181845","2078080","2076570","4180333","2078076","4181840","2078575","4182840","62120","50657","279529","NA","NA","NA","NA","4185848","NA","219557","2085575","NA","4611","219555","2085573","4186110","4179618","2085579","NA","NA","4185848","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","4182844","4177733","2376353","4186112","4179618","NA","210050","2075857","Extended template","0","196858","198","yes","1024","JACKET"
"4","1495","undefined","undefined","990.743718593","990.743718593","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","198","149","198","11","149","198","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","198","149","149","198","149","198","149","198","2","0","0","NA","NA","NA","NA","198","NA","11","149","NA","0","11","149","198","198","149","NA","NA","198","NA","NA","11","149","0","149","NA","NA","11","149","198","198","0","198","198","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","198","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","q","q","q","NA","NA","space","space","NA","1","NA","NA","NA","q","300","NA","15794","59907","290206","NA","NA","619","843","NA","300","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","4189714","2076070","4188208","210556","2076573","4188711","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","4190219","2078080","2076570","4188708","2078076","4190215","2078575","4191214","62120","50657","279529","NA","NA","NA","NA","4194224","NA","219557","2085575","NA","4611","219555","2085573","4194526","4187992","2085579","NA","NA","4194224","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","4191219","4186116","2376353","4194529","4187992","NA","210050","2075857","Extended template","0","197158","199","yes","1024","CREST"
"4","1495","undefined","undefined","987.245","987.245","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","199","149","199","11","149","199","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","199","149","149","199","149","199","149","199","2","0","0","NA","NA","NA","NA","199","NA","11","149","NA","0","11","149","199","199","149","NA","NA","199","NA","NA","11","149","0","149","NA","NA","11","149","199","199","0","199","199","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","199","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","space","NA","2","NA","NA","NA","q","291","NA","15794","59907","290206","NA","NA","619","843","NA","291","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","4198139","2076070","4196633","210556","2076573","4197136","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","4198644","2078080","2076570","4197133","2078076","4198640","2078575","4199639","62120","50657","279529","NA","NA","NA","NA","4202649","NA","219557","2085575","NA","4611","219555","2085573","4202942","4196418","2085579","NA","NA","4202649","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","4199643","4194533","2376353","4202944","4196418","NA","210050","2075857","Extended template","0","197449","200","yes","1024","WOOD"
"6","495","undefined","undefined","983.736318408","983.736318408","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","200","149","200","11","149","200","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","200","149","149","200","149","200","149","200","2","0","0","NA","NA","NA","NA","200","NA","11","149","NA","0","11","149","200","200","149","NA","NA","200","NA","NA","11","149","0","149","NA","NA","11","149","200","200","0","200","200","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","200","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","space","NA","6","NA","NA","NA","q","282","NA","15794","59907","290206","NA","NA","619","843","NA","282","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","4206548","2076070","4205042","210556","2076573","4205545","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","4207053","2078080","2076570","4205542","2078076","4207049","2078575","4208048","62120","50657","279529","NA","NA","NA","NA","4211058","NA","219557","2085575","NA","4611","219555","2085573","4211344","4204829","2085579","NA","NA","4211058","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","4208053","4202948","2376353","4211346","4204828","NA","210050","2075857","Extended template","0","197731","201","yes","1024","VECTOR"
"2","","undefined","undefined","980.148514851","980.148514851","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","201","149","201","11","149","201","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","201","149","149","201","149","201","149","201","2","0","0","NA","NA","NA","NA","201","NA","11","149","NA","0","11","149","201","201","149","NA","NA","201","NA","NA","11","149","0","149","NA","NA","11","149","201","201","0","201","201","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","201","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","space","NA","2","NA","NA","NA","q","259","NA","15794","59907","290206","NA","NA","619","843","NA","259","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","4214946","2076070","4213440","210556","2076573","4213943","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","4215451","2078080","2076570","4213940","2078076","4215447","2078575","4216446","62120","50657","279529","NA","NA","NA","NA","4219457","NA","219557","2085575","NA","4611","219555","2085573","4219718","4213226","2085579","NA","NA","4219457","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","4216451","4211350","2376353","4219721","4213226","NA","210050","2075857","Extended template","0","197990","202","yes","1024","GLOBE"
