"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_1_1","count_blank_screen_1_1_1","count_blank_screen_2","count_blink_screen","count_blink_screen_1_1_1","count_blink_screen_1_2","count_blink_screen_2_1","count_block_loop","count_calibrate","count_calibrate_1","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_calibrate","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_trial","count_log_study","count_log_test","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_7","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_record_study_1","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_study","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_1_1","time_blank_screen_1_1_1","time_blank_screen_2","time_blink_screen","time_blink_screen_1_1_1","time_blink_screen_1_2","time_blink_screen_2_1","time_block_loop","time_calibrate","time_calibrate_1","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_calibrate","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_trial","time_log_study","time_log_test","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_7","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_record_study_1","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_study","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"2","3495","undefined","undefined","1658.54271357","1658.54271357","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","198","198","149","11","198","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","198","149","149","198","0","149","198","149","198","2","0","0","NA","11","149","198","NA","NA","NA","198","NA","11","149","NA","NA","NA","198","NA","11","NA","11","149","0","149","198","NA","NA","11","149","198","149","198","0","198","198","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","198","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","q","q","NA","NA","space","q","NA","6","NA","NA","NA","q","571","NA","52153","83658","203127","NA","NA","1142","18622","NA","571","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","5918276","5916769","3601266","1508228","5917273","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","5918780","3601770","3600260","5917269","3813795","3601766","5918776","3602265","5919775","1322926","1310875","1788676","NA","1517226","3609270","5923357","NA","NA","NA","5922783","NA","1517228","3609272","NA","NA","NA","5922783","NA","1509231","NA","1514732","3608768","1382181","3599545","5916553","NA","NA","1510234","3602269","5919779","3609276","5914691","3812975","5923359","5916553","NA","1507721","3599544","Extended template","0","330050","199","yes","1024","LAWYER"
"8","3495","undefined","undefined","1661.6","1661.6","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","199","199","149","11","199","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","199","149","149","199","0","149","199","149","199","2","0","0","NA","11","149","199","NA","NA","NA","199","NA","11","149","NA","NA","NA","199","NA","11","NA","11","149","0","149","199","NA","NA","11","149","199","149","199","0","199","199","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","199","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","q","q","NA","NA","space","q","NA","6","NA","NA","NA","q","2270","NA","52153","83658","203127","NA","NA","1142","18622","NA","2270","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","5926951","5925444","3601266","1508228","5925948","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","5927455","3601770","3600260","5925945","3813795","3601766","5927451","3602265","5928450","1322926","1310875","1788676","NA","1517226","3609270","5933733","NA","NA","NA","5931460","NA","1517228","3609272","NA","NA","NA","5931459","NA","1509231","NA","1514732","3608768","1382181","3599545","5925227","NA","NA","1510234","3602269","5928455","3609276","5923363","3812975","5933735","5925226","NA","1507721","3599544","Extended template","0","332320","200","yes","1024","QUEEN"
"4","","undefined","undefined","1661.83084577","1661.83084577","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","200","200","149","11","200","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","200","149","149","200","0","149","200","149","200","2","0","0","NA","11","149","200","NA","NA","NA","200","NA","11","149","NA","NA","NA","200","NA","11","NA","11","149","0","149","200","NA","NA","11","149","200","149","200","0","200","200","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","200","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","q","q","NA","NA","space","q","NA","4","NA","NA","NA","q","1708","NA","52153","83658","203127","NA","NA","1142","18622","NA","1708","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","5937330","5935824","3601266","1508228","5936327","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","5937834","3601770","3600260","5936324","3813795","3601766","5937830","3602265","5938829","1322926","1310875","1788676","NA","1517226","3609270","5943549","NA","NA","NA","5941838","NA","1517228","3609272","NA","NA","NA","5941838","NA","1509231","NA","1514732","3608768","1382181","3599545","5935606","NA","NA","1510234","3602269","5938834","3609276","5933739","3812975","5943551","5935606","NA","1507721","3599544","Extended template","0","334028","201","yes","1024","QUARTER"
"9","495","undefined","undefined","1676.47524752","1676.47524752","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","201","201","149","11","201","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","201","149","149","201","0","149","201","149","201","2","0","0","NA","11","149","201","NA","NA","NA","201","NA","11","149","NA","NA","NA","201","NA","11","NA","11","149","0","149","201","NA","NA","11","149","201","149","201","0","201","201","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","201","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","q","q","NA","NA","space","q","NA","1","NA","NA","NA","q","4620","NA","52153","83658","203127","NA","NA","1142","18622","NA","4620","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","5947138","5945632","3601266","1508228","5946135","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","5947642","3601770","3600260","5946132","3813795","3601766","5947638","3602265","5948637","1322926","1310875","1788676","NA","1517226","3609270","5956269","NA","NA","NA","5951646","NA","1517228","3609272","NA","NA","NA","5951646","NA","1509231","NA","1514732","3608768","1382181","3599545","5945417","NA","NA","1510234","3602269","5948641","3609276","5943555","3812975","5956271","5945417","NA","1507721","3599544","Extended template","0","338648","202","yes","1024","ECONOMY"
"6","","undefined","undefined","1670.77339901","1670.77339901","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","202","202","149","11","202","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","202","149","149","202","0","149","202","149","202","2","0","0","NA","11","149","202","NA","NA","NA","202","NA","11","149","NA","NA","NA","202","NA","11","NA","11","149","0","149","202","NA","NA","11","149","202","149","202","0","202","202","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","202","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","space","q","q","NA","NA","space","q","NA","3","NA","NA","NA","q","519","NA","52153","83658","203127","NA","NA","1142","18622","NA","519","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","5959863","5958357","3601266","1508228","5958860","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","5960367","3601770","3600260","5958857","3813795","3601766","5960363","3602265","5961362","1322926","1310875","1788676","NA","1517226","3609270","5964893","NA","NA","NA","5964371","NA","1517228","3609272","NA","NA","NA","5964371","NA","1509231","NA","1514732","3608768","1382181","3599545","5958139","NA","NA","1510234","3602269","5961366","3609276","5956275","3812975","5964895","5958139","NA","1507721","3599544","Extended template","0","339167","203","yes","1024","CURVE"
"5","","undefined","undefined","1669.45588235","1669.45588235","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","203","203","149","11","203","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","203","149","149","203","0","149","203","149","203","2","0","0","NA","11","149","203","NA","NA","NA","203","NA","11","149","NA","NA","NA","203","NA","11","NA","11","149","0","149","203","NA","NA","11","149","203","149","203","0","203","203","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","203","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","q","q","NA","NA","space","q","NA","2","NA","NA","NA","q","1402","NA","52153","83658","203127","NA","NA","1142","18622","NA","1402","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","5968483","5966977","3601266","1508228","5967480","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","5968987","3601770","3600260","5967477","3813795","3601766","5968983","3602265","5969982","1322926","1310875","1788676","NA","1517226","3609270","5974397","NA","NA","NA","5972992","NA","1517228","3609272","NA","NA","NA","5972991","NA","1509231","NA","1514732","3608768","1382181","3599545","5966762","NA","NA","1510234","3602269","5969987","3609276","5964899","3812975","5974399","5966762","NA","1507721","3599544","Extended template","0","340569","204","yes","1024","GRAPH"
"1","1495","undefined","undefined","1663.97073171","1663.97073171","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","204","204","149","11","204","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","204","149","149","204","0","149","204","149","204","2","0","0","NA","11","149","204","NA","NA","NA","204","NA","11","149","NA","NA","NA","204","NA","11","NA","11","149","0","149","204","NA","NA","11","149","204","149","204","0","204","204","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","204","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","q","q","NA","NA","space","q","NA","5","NA","NA","NA","q","545","NA","52153","83658","203127","NA","NA","1142","18622","NA","545","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","5978085","5976579","3601266","1508228","5977082","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","5978589","3601770","3600260","5977079","3813795","3601766","5978585","3602265","5979584","1322926","1310875","1788676","NA","1517226","3609270","5983140","NA","NA","NA","5982592","NA","1517228","3609272","NA","NA","NA","5982592","NA","1509231","NA","1514732","3608768","1382181","3599545","5976363","NA","NA","1510234","3602269","5979588","3609276","5974403","3812975","5983142","5976362","NA","1507721","3599544","Extended template","0","341114","205","yes","1024","CREW"
"6","","undefined","undefined","1659.75728155","1659.75728155","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","205","205","149","11","205","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","205","149","149","205","0","149","205","149","205","2","0","0","NA","11","149","205","NA","NA","NA","205","NA","11","149","NA","NA","NA","205","NA","11","NA","11","149","0","149","205","NA","NA","11","149","205","149","205","0","205","205","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","205","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","q","q","NA","NA","space","q","NA","5","NA","NA","NA","q","796","NA","52153","83658","203127","NA","NA","1142","18622","NA","796","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","5986736","5985230","3601266","1508228","5985733","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","5987240","3601770","3600260","5985730","3813795","3601766","5987236","3602265","5988235","1322926","1310875","1788676","NA","1517226","3609270","5992044","NA","NA","NA","5991245","NA","1517228","3609272","NA","NA","NA","5991244","NA","1509231","NA","1514732","3608768","1382181","3599545","5985012","NA","NA","1510234","3602269","5988240","3609276","5983147","3812975","5992046","5985012","NA","1507721","3599544","Extended template","0","341910","206","yes","1024","UPSET"
"5","","undefined","undefined","1654.2173913","1654.2173913","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","206","206","149","11","206","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","206","149","149","206","0","149","206","149","206","2","0","0","NA","11","149","206","NA","NA","NA","206","NA","11","149","NA","NA","NA","206","NA","11","NA","11","149","0","149","206","NA","NA","11","149","206","149","206","0","206","206","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","206","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","q","q","NA","NA","space","q","NA","4","NA","NA","NA","q","513","NA","52153","83658","203127","NA","NA","1142","18622","NA","513","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","5995636","5994130","3601266","1508228","5994633","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","5996140","3601770","3600260","5994630","3813795","3601766","5996136","3602265","5997135","1322926","1310875","1788676","NA","1517226","3609270","6000661","NA","NA","NA","6000145","NA","1517228","3609272","NA","NA","NA","6000145","NA","1509231","NA","1514732","3608768","1382181","3599545","5993915","NA","NA","1510234","3602269","5997139","3609276","5992050","3812975","6000663","5993915","NA","1507721","3599544","Extended template","0","342423","207","yes","1024","CASH"
"3","495","undefined","undefined","1647.85576923","1647.85576923","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","207","207","149","11","207","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","207","149","149","207","0","149","207","149","207","2","0","0","NA","11","149","207","NA","NA","NA","207","NA","11","149","NA","NA","NA","207","NA","11","NA","11","149","0","149","207","NA","NA","11","149","207","149","207","0","207","207","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","207","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","q","q","NA","NA","space","q","NA","6","NA","NA","NA","q","331","NA","52153","83658","203127","NA","NA","1142","18622","NA","331","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","6004258","6002751","3601266","1508228","6003255","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","6004762","3601770","3600260","6003252","3813795","3601766","6004758","3602265","6005757","1322926","1310875","1788676","NA","1517226","3609270","6009100","NA","NA","NA","6008766","NA","1517228","3609272","NA","NA","NA","6008765","NA","1509231","NA","1514732","3608768","1382181","3599545","6002534","NA","NA","1510234","3602269","6005761","3609276","6000667","3812975","6009102","6002533","NA","1507721","3599544","Extended template","0","342754","208","yes","1024","JUNIOR"
"1","1495","undefined","undefined","1643.97129187","1643.97129187","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","208","208","149","11","208","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","208","149","149","208","0","149","208","149","208","2","0","0","NA","11","149","208","NA","NA","NA","208","NA","11","149","NA","NA","NA","208","NA","11","NA","11","149","0","149","208","NA","NA","11","149","208","149","208","0","208","208","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","208","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","q","q","NA","NA","space","q","NA","5","NA","NA","NA","q","836","NA","52153","83658","203127","NA","NA","1142","18622","NA","836","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","6012696","6011190","3601266","1508228","6011693","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","6013200","3601770","3600260","6011690","3813795","3601766","6013196","3602265","6014195","1322926","1310875","1788676","NA","1517226","3609270","6018044","NA","NA","NA","6017205","NA","1517228","3609272","NA","NA","NA","6017205","NA","1509231","NA","1514732","3608768","1382181","3599545","6010973","NA","NA","1510234","3602269","6014200","3609276","6009106","3812975","6018046","6010973","NA","1507721","3599544","Extended template","0","343590","209","yes","1024","ABSTRACT"
"1","1495","undefined","undefined","1661.8952381","1661.8952381","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","209","209","149","11","209","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","209","149","149","209","0","149","209","149","209","2","0","0","NA","11","149","209","NA","NA","NA","209","NA","11","149","NA","NA","NA","209","NA","11","NA","11","149","0","149","209","NA","NA","11","149","209","149","209","0","209","209","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","209","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","space","q","q","NA","NA","space","q","NA","3","NA","NA","NA","q","5408","NA","52153","83658","203127","NA","NA","1142","18622","NA","5408","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","6021637","6020130","3601266","1508228","6020634","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","6022141","3601770","3600260","6020630","3813795","3601766","6022137","3602265","6023136","1322926","1310875","1788676","NA","1517226","3609270","6031557","NA","NA","NA","6026146","NA","1517228","3609272","NA","NA","NA","6026146","NA","1509231","NA","1514732","3608768","1382181","3599545","6019914","NA","NA","1510234","3602269","6023141","3609276","6018050","3812975","6031559","6019913","NA","1507721","3599544","Extended template","0","348998","210","yes","1024","FRAME"
"7","1495","undefined","undefined","1661.2985782","1661.2985782","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","210","210","149","11","210","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","210","149","149","210","0","149","210","149","210","2","0","0","NA","11","149","210","NA","NA","NA","210","NA","11","149","NA","NA","NA","210","NA","11","NA","11","149","0","149","210","NA","NA","11","149","210","149","210","0","210","210","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","210","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","q","q","NA","NA","space","q","NA","6","NA","NA","NA","q","1536","NA","52153","83658","203127","NA","NA","1142","18622","NA","1536","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","6035151","6033644","3601266","1508228","6034148","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","6035655","3601770","3600260","6034144","3813795","3601766","6035651","3602265","6036650","1322926","1310875","1788676","NA","1517226","3609270","6041197","NA","NA","NA","6039658","NA","1517228","3609272","NA","NA","NA","6039658","NA","1509231","NA","1514732","3608768","1382181","3599545","6033428","NA","NA","1510234","3602269","6036654","3609276","6031563","3812975","6041199","6033428","NA","1507721","3599544","Extended template","0","350534","211","yes","1024","QUIET"
