"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_2_1","count_blank_screen_4","count_blink_screen","count_blink_screen_3","count_blink_screen_3_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eytracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_log","count_new_pygaze_log_1","count_new_pygaze_start_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_4","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_2_1","time_blank_screen_4","time_blink_screen","time_blink_screen_3","time_blink_screen_3_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eytracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_log","time_new_pygaze_log_1","time_new_pygaze_start_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_4","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"9","1495","undefined","undefined","677.347368421","677.347368421","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","189","339","11","149","189","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","189","149","149","189","149","189","149","189","2","0","0","NA","11","NA","NA","NA","189","NA","11","149","NA","149","189","189","NA","NA","189","NA","189","NA","11","149","0","149","NA","NA","11","149","149","189","0","189","189","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","189","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","space","q","NA","NA","space","space","NA","6","NA","NA","NA","q","509","NA","2394","6656","223089","NA","NA","611","775","NA","509","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","4560925","4562433","465444","2278272","4561429","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","4562938","2279781","2278268","4561425","2279776","4562933","2280276","4563933","21176","9697","483213","NA","474445","NA","NA","NA","4566943","NA","474447","2287277","NA","2287275","4567455","4560711","NA","NA","4566943","NA","4563938","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","4558845","2510937","4567457","4560711","NA","464936","2277553","Extended template","0","128696","190","yes","1024","GHOST"
"2","495","undefined","undefined","676.492146597","676.492146597","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","190","340","11","149","190","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","190","149","149","190","149","190","149","190","2","0","0","NA","11","NA","NA","NA","190","NA","11","149","NA","149","190","190","NA","NA","190","NA","190","NA","11","149","0","149","NA","NA","11","149","149","190","0","190","190","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","190","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","q","space","q","NA","NA","space","space","NA","3","NA","NA","NA","q","514","NA","2394","6656","223089","NA","NA","611","775","NA","514","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","4569542","4571050","465444","2278272","4570046","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","4571555","2279781","2278268","4570042","2279776","4571550","2280276","4572550","21176","9697","483213","NA","474445","NA","NA","NA","4575561","NA","474447","2287277","NA","2287275","4576078","4569327","NA","NA","4575560","NA","4572555","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","4567461","2510937","4576080","4569327","NA","464936","2277553","Extended template","0","129210","191","yes","1024","ABILITY"
"8","495","undefined","undefined","681.28125","681.28125","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","191","341","11","149","191","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","191","149","149","191","149","191","149","191","2","0","0","NA","11","NA","NA","NA","191","NA","11","149","NA","149","191","191","NA","NA","191","NA","191","NA","11","149","0","149","NA","NA","11","149","149","191","0","191","191","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","191","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","space","q","NA","NA","space","space","NA","6","NA","NA","NA","q","1596","NA","2394","6656","223089","NA","NA","611","775","NA","1596","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","4578166","4579674","465444","2278272","4578670","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","4580178","2279781","2278268","4578666","2279776","4580174","2280276","4581174","21176","9697","483213","NA","474445","NA","NA","NA","4584184","NA","474447","2287277","NA","2287275","4585783","4577953","NA","NA","4584184","NA","4581179","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","4576084","2510937","4585785","4577952","NA","464936","2277553","Extended template","0","130806","192","yes","1024","PATROL"
"2","495","undefined","undefined","679.497409326","679.497409326","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","192","342","11","149","192","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","192","149","149","192","149","192","149","192","2","0","0","NA","11","NA","NA","NA","192","NA","11","149","NA","149","192","192","NA","NA","192","NA","192","NA","11","149","0","149","NA","NA","11","149","149","192","0","192","192","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","192","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","space","q","NA","NA","space","space","NA","4","NA","NA","NA","q","337","NA","2394","6656","223089","NA","NA","611","775","NA","337","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","4587872","4589380","465444","2278272","4588376","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","4589885","2279781","2278268","4588372","2279776","4589880","2280276","4590880","21176","9697","483213","NA","474445","NA","NA","NA","4593890","NA","474447","2287277","NA","2287275","4594230","4587659","NA","NA","4593890","NA","4590885","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","4585789","2510937","4594232","4587658","NA","464936","2277553","Extended template","0","131143","193","yes","1024","DEAL"
"4","","undefined","undefined","679.912371134","679.912371134","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","193","343","11","149","193","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","193","149","149","193","149","193","149","193","2","0","0","NA","11","NA","NA","NA","193","NA","11","149","NA","149","193","193","NA","NA","193","NA","193","NA","11","149","0","149","NA","NA","11","149","149","193","0","193","193","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","193","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","q","space","q","NA","NA","space","space","NA","3","NA","NA","NA","q","760","NA","2394","6656","223089","NA","NA","611","775","NA","760","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","4596329","4597837","465444","2278272","4596833","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","4598342","2279781","2278268","4596829","2279776","4598337","2280276","4599337","21176","9697","483213","NA","474445","NA","NA","NA","4602347","NA","474447","2287277","NA","2287275","4603110","4596115","NA","NA","4602347","NA","4599342","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","4594236","2510937","4603112","4596115","NA","464936","2277553","Extended template","0","131903","194","yes","1024","QUARTER"
"1","3495","undefined","undefined","679.158974359","679.158974359","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","194","344","11","149","194","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","194","149","149","194","149","194","149","194","2","0","0","NA","11","NA","NA","NA","194","NA","11","149","NA","149","194","194","NA","NA","194","NA","194","NA","11","149","0","149","NA","NA","11","149","149","194","0","194","194","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","194","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","space","q","NA","NA","space","space","NA","6","NA","NA","NA","q","533","NA","2394","6656","223089","NA","NA","611","775","NA","533","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","4605197","4606705","465444","2278272","4605701","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","4607210","2279781","2278268","4605697","2279776","4607205","2280276","4608205","21176","9697","483213","NA","474445","NA","NA","NA","4611215","NA","474447","2287277","NA","2287275","4611751","4604985","NA","NA","4611215","NA","4608210","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","4603116","2510937","4611753","4604984","NA","464936","2277553","Extended template","0","132436","195","yes","1024","IMPULSE"
"3","1495","undefined","undefined","677.994897959","677.994897959","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","195","345","11","149","195","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","195","149","149","195","149","195","149","195","2","0","0","NA","11","NA","NA","NA","195","NA","11","149","NA","149","195","195","NA","NA","195","NA","195","NA","11","149","0","149","NA","NA","11","149","149","195","0","195","195","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","195","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","space","q","NA","NA","space","space","NA","4","NA","NA","NA","q","451","NA","2394","6656","223089","NA","NA","611","775","NA","451","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","4613839","4615347","465444","2278272","4614343","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","4615852","2279781","2278268","4614339","2279776","4615847","2280276","4616847","21176","9697","483213","NA","474445","NA","NA","NA","4619857","NA","474447","2287277","NA","2287275","4620311","4613625","NA","NA","4619857","NA","4616852","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","4611757","2510937","4620313","4613625","NA","464936","2277553","Extended template","0","132887","196","yes","1024","WRONG"
"2","495","undefined","undefined","685.223350254","685.223350254","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","196","346","11","149","196","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","196","149","149","196","149","196","149","196","2","0","0","NA","11","NA","NA","NA","196","NA","11","149","NA","149","196","196","NA","NA","196","NA","196","NA","11","149","0","149","NA","NA","11","149","149","196","0","196","196","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","196","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","q","space","q","NA","NA","space","space","NA","5","NA","NA","NA","q","2102","NA","2394","6656","223089","NA","NA","611","775","NA","2102","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","4622396","4623904","465444","2278272","4622900","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","4624409","2279781","2278268","4622896","2279776","4624404","2280276","4625404","21176","9697","483213","NA","474445","NA","NA","NA","4628414","NA","474447","2287277","NA","2287275","4630519","4622181","NA","NA","4628414","NA","4625409","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","4620317","2510937","4630521","4622180","NA","464936","2277553","Extended template","0","134989","197","yes","1024","GLANCE"
"5","","undefined","undefined","713.808080808","713.808080808","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","197","347","11","149","197","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","197","149","149","197","149","197","149","197","2","0","0","NA","11","NA","NA","NA","197","NA","11","149","NA","149","197","197","NA","NA","197","NA","197","NA","11","149","0","149","NA","NA","11","149","149","197","0","197","197","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","197","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","space","q","NA","NA","space","space","NA","2","NA","NA","NA","q","6345","NA","2394","6656","223089","NA","NA","611","775","NA","6345","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","4632608","4634116","465444","2278272","4633112","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","4634621","2279781","2278268","4633108","2279776","4634616","2280276","4635616","21176","9697","483213","NA","474445","NA","NA","NA","4638627","NA","474447","2287277","NA","2287275","4644975","4632395","NA","NA","4638626","NA","4635621","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","4630525","2510937","4644977","4632394","NA","464936","2277553","Extended template","0","141334","198","yes","1024","RAGE"
"1","3495","undefined","undefined","712.582914573","712.582914573","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","198","348","11","149","198","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","198","149","149","198","149","198","149","198","2","0","0","NA","11","NA","NA","NA","198","NA","11","149","NA","149","198","198","NA","NA","198","NA","198","NA","11","149","0","149","NA","NA","11","149","149","198","0","198","198","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","198","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","space","q","NA","NA","space","space","NA","6","NA","NA","NA","q","470","NA","2394","6656","223089","NA","NA","611","775","NA","470","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","4647084","4648592","465444","2278272","4647588","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","4649097","2279781","2278268","4647584","2279776","4649092","2280276","4650092","21176","9697","483213","NA","474445","NA","NA","NA","4653102","NA","474447","2287277","NA","2287275","4653575","4646872","NA","NA","4653102","NA","4650097","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","4644981","2510937","4653577","4646871","NA","464936","2277553","Extended template","0","141804","199","yes","1024","GRADUATE"
"6","","undefined","undefined","711.69","711.69","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","199","349","11","149","199","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","199","149","149","199","149","199","149","199","2","0","0","NA","11","NA","NA","NA","199","NA","11","149","NA","149","199","199","NA","NA","199","NA","199","NA","11","149","0","149","NA","NA","11","149","149","199","0","199","199","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","199","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","space","q","NA","NA","space","space","NA","4","NA","NA","NA","q","534","NA","2394","6656","223089","NA","NA","611","775","NA","534","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","4655667","4657175","465444","2278272","4656171","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","4657680","2279781","2278268","4656167","2279776","4657675","2280276","4658675","21176","9697","483213","NA","474445","NA","NA","NA","4661685","NA","474447","2287277","NA","2287275","4662222","4655455","NA","NA","4661685","NA","4658680","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","4653581","2510937","4662224","4655454","NA","464936","2277553","Extended template","0","142338","200","yes","1024","GAIN"
"9","1495","undefined","undefined","712.099502488","712.099502488","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","200","350","11","149","200","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","200","149","149","200","149","200","149","200","2","0","0","NA","11","NA","NA","NA","200","NA","11","149","NA","149","200","200","NA","NA","200","NA","200","NA","11","149","0","149","NA","NA","11","149","149","200","0","200","200","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","200","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","q","space","q","NA","NA","space","space","NA","3","NA","NA","NA","q","794","NA","2394","6656","223089","NA","NA","611","775","NA","794","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","4664310","4665819","465444","2278272","4664815","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","4666324","2279781","2278268","4664811","2279776","4666319","2280276","4667319","21176","9697","483213","NA","474445","NA","NA","NA","4670329","NA","474447","2287277","NA","2287275","4671126","4664096","NA","NA","4670329","NA","4667324","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","4662228","2510937","4671128","4664096","NA","464936","2277553","Extended template","0","143132","201","yes","1024","ABSENCE"
"2","495","undefined","undefined","711.410891089","711.410891089","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","201","351","11","149","201","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","201","149","149","201","149","201","149","201","2","0","0","NA","11","NA","NA","NA","201","NA","11","149","NA","149","201","201","NA","NA","201","NA","201","NA","11","149","0","149","NA","NA","11","149","149","201","0","201","201","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","201","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","space","q","NA","NA","space","space","NA","4","NA","NA","NA","q","573","NA","2394","6656","223089","NA","NA","611","775","NA","573","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","4673213","4674721","465444","2278272","4673717","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","4675226","2279781","2278268","4673713","2279776","4675221","2280276","4676221","21176","9697","483213","NA","474445","NA","NA","NA","4679231","NA","474447","2287277","NA","2287275","4679807","4673000","NA","NA","4679231","NA","4676226","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","4671132","2510937","4679809","4673000","NA","464936","2277553","Extended template","0","143705","202","yes","1024","RADAR"
"6","","undefined","undefined","739","739","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","202","352","11","149","202","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","202","149","149","202","149","202","149","202","2","0","0","NA","11","NA","NA","NA","202","NA","11","149","NA","149","202","202","NA","NA","202","NA","202","NA","11","149","0","149","NA","NA","11","149","149","202","0","202","202","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","202","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","space","q","NA","NA","space","space","NA","4","NA","NA","NA","q","6312","NA","2394","6656","223089","NA","NA","611","775","NA","6312","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","4681897","4683405","465444","2278272","4682401","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","4683910","2279781","2278268","4682397","2279776","4683905","2280276","4684905","21176","9697","483213","NA","474445","NA","NA","NA","4687915","NA","474447","2287277","NA","2287275","4694230","4681682","NA","NA","4687915","NA","4684910","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","4679813","2510937","4694232","4681682","NA","464936","2277553","Extended template","0","150017","203","yes","1024","FAIR"
