"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_block_loop","count_delay","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimenter","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_instruction_cue","count_instructions","count_keyboard_response","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_loop","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_4","count_new_sketchpad_5","count_plus_instruction","count_post_cue","count_practice_loop","count_reset_feedback","count_sketchpad","count_stimuli","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","cue","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_5","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_5","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_block_loop","time_delay","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimenter","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_instruction_cue","time_instructions","time_keyboard_response","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_loop","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_4","time_new_sketchpad_5","time_plus_instruction","time_post_cue","time_practice_loop","time_reset_feedback","time_sketchpad","time_stimuli","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"3","1495","undefined","undefined","1540.40909091","1540.40909091","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","153","2","0","NA","NA","NA","NA","153","NA","161","NA","NA","NA","153","NA","153","0","NA","161","0","NA","NA","161","0","153","153","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","153","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","space","space","350","NA","30561","5837","66327","NA","NA","145669","NA","350","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2691942","160887","4300","NA","NA","NA","NA","2695955","NA","1651193","NA","NA","NA","2695955","NA","2692941","306257","NA","1648699","196483","NA","NA","1644189","1717575","2696308","2691932","NA","1643673","Extended template","0","237223","154","yes","1024","JURY"
"4","3495","undefined","undefined","1532.47741935","1532.47741935","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","154","2","0","NA","NA","NA","NA","154","NA","161","NA","NA","NA","154","NA","154","0","NA","161","0","NA","NA","161","0","154","154","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","154","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","1","NA","space","space","space","NA","NA","space","NA","1","NA","NA","NA","space","space","311","NA","30561","5837","66327","NA","NA","145669","NA","311","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2697095","160887","4300","NA","NA","NA","NA","2701106","NA","1651193","NA","NA","NA","2701106","NA","2698093","306257","NA","1648699","196483","NA","NA","1644189","1717575","2701420","2697085","NA","1643673","Extended template","0","237534","155","yes","1024","NEST"
"2","495","undefined","undefined","1525.32051282","1525.32051282","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","155","2","0","NA","NA","NA","NA","155","NA","161","NA","NA","NA","155","NA","155","0","NA","161","0","NA","NA","161","0","155","155","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","155","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","space","space","416","NA","30561","5837","66327","NA","NA","145669","NA","416","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2702205","160887","4300","NA","NA","NA","NA","2706217","NA","1651193","NA","NA","NA","2706217","NA","2703203","306257","NA","1648699","196483","NA","NA","1644189","1717575","2706636","2702194","NA","1643673","Extended template","0","237950","156","yes","1024","ZONE"
"6","1495","undefined","undefined","1523.75159236","1523.75159236","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","156","2","0","NA","NA","NA","NA","156","NA","161","NA","NA","NA","156","NA","156","0","NA","161","0","NA","NA","161","0","156","156","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","156","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","5","NA","space","space","space","NA","NA","space","NA","5","NA","NA","NA","space","space","1279","NA","30561","5837","66327","NA","NA","145669","NA","1279","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2707422","160887","4300","NA","NA","NA","NA","2711434","NA","1651193","NA","NA","NA","2711434","NA","2708421","306257","NA","1648699","196483","NA","NA","1644189","1717575","2712716","2707411","NA","1643673","Extended template","0","239229","157","yes","1024","CURRENT"
"4","3495","undefined","undefined","1539.6835443","1539.6835443","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","157","2","0","NA","NA","NA","NA","157","NA","161","NA","NA","NA","157","NA","157","0","NA","161","0","NA","NA","161","0","157","157","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","157","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","2","NA","space","space","space","NA","NA","space","NA","2","NA","NA","NA","space","space","4041","NA","30561","5837","66327","NA","NA","145669","NA","4041","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2713501","160887","4300","NA","NA","NA","NA","2717512","NA","1651193","NA","NA","NA","2717512","NA","2714499","306257","NA","1648699","196483","NA","NA","1644189","1717575","2721556","2713491","NA","1643673","Extended template","0","243270","158","yes","1024","ADVICE"
"7","","undefined","undefined","1541.06918239","1541.06918239","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","158","2","0","NA","NA","NA","NA","158","NA","161","NA","NA","NA","158","NA","158","0","NA","161","0","NA","NA","161","0","158","158","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","158","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","5","NA","space","space","space","NA","NA","space","NA","5","NA","NA","NA","space","space","1760","NA","30561","5837","66327","NA","NA","145669","NA","1760","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2722342","160887","4300","NA","NA","NA","NA","2726353","NA","1651193","NA","NA","NA","2726352","NA","2723340","306257","NA","1648699","196483","NA","NA","1644189","1717575","2728116","2722332","NA","1643673","Extended template","0","245030","159","yes","1024","INDEX"
"5","495","undefined","undefined","1557.9375","1557.9375","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","159","2","0","NA","NA","NA","NA","159","NA","161","NA","NA","NA","159","NA","159","0","NA","161","0","NA","NA","161","0","159","159","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","159","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","5","NA","space","space","space","NA","NA","space","NA","5","NA","NA","NA","space","space","4240","NA","30561","5837","66327","NA","NA","145669","NA","4240","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2728902","160887","4300","NA","NA","NA","NA","2732913","NA","1651193","NA","NA","NA","2732913","NA","2729900","306257","NA","1648699","196483","NA","NA","1644189","1717575","2737156","2728891","NA","1643673","Extended template","0","249270","160","yes","1024","LEISURE"
"4","3495","undefined","undefined","1562.2173913","1562.2173913","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","160","2","0","NA","NA","NA","NA","160","NA","161","NA","NA","NA","160","NA","160","0","NA","161","0","NA","NA","161","0","160","160","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","160","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","4","NA","space","space","space","NA","NA","space","NA","4","NA","NA","NA","space","space","2247","NA","30561","5837","66327","NA","NA","145669","NA","2247","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2737942","160887","4300","NA","NA","NA","NA","2741954","NA","1651193","NA","NA","NA","2741954","NA","2738941","306257","NA","1648699","196483","NA","NA","1644189","1717575","2744205","2737932","NA","1643673","Extended template","0","251517","161","yes","1024","JOURNEY"
"8","","undefined","undefined","1556.52469136","1556.52469136","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","161","2","0","NA","NA","NA","NA","161","NA","161","NA","NA","NA","161","NA","161","0","NA","161","0","NA","NA","161","0","161","161","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","161","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","1","NA","space","space","space","NA","NA","space","NA","1","NA","NA","NA","space","space","640","NA","30561","5837","66327","NA","NA","145669","NA","640","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2744991","160887","4300","NA","NA","NA","NA","2749001","NA","1651193","NA","NA","NA","2749001","NA","2745989","306257","NA","1648699","196483","NA","NA","1644189","1717575","2749644","2744981","NA","1643673","Extended template","0","252157","162","yes","1024","AMOUNT"
"7","","undefined","undefined","1549.23312883","1549.23312883","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","162","2","0","NA","NA","NA","NA","162","NA","161","NA","NA","NA","162","NA","162","0","NA","161","0","NA","NA","161","0","162","162","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","162","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","1","NA","space","space","space","NA","NA","space","NA","1","NA","NA","NA","space","space","368","NA","30561","5837","66327","NA","NA","145669","NA","368","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2750429","160887","4300","NA","NA","NA","NA","2754441","NA","1651193","NA","NA","NA","2754441","NA","2751428","306257","NA","1648699","196483","NA","NA","1644189","1717575","2754812","2750419","NA","1643673","Extended template","0","252525","163","yes","1024","PASTE"
"8","","undefined","undefined","1556.84756098","1556.84756098","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","163","2","0","NA","NA","NA","NA","163","NA","161","NA","NA","NA","163","NA","163","0","NA","161","0","NA","NA","161","0","163","163","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","163","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","3","NA","space","space","space","NA","NA","space","NA","3","NA","NA","NA","space","space","2798","NA","30561","5837","66327","NA","NA","145669","NA","2798","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2755599","160887","4300","NA","NA","NA","NA","2759611","NA","1651193","NA","NA","NA","2759611","NA","2756597","306257","NA","1648699","196483","NA","NA","1644189","1717575","2762412","2755589","NA","1643673","Extended template","0","255323","164","yes","1024","YARD"
"3","1495","undefined","undefined","1568.1030303","1568.1030303","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","164","2","0","NA","NA","NA","NA","164","NA","161","NA","NA","NA","164","NA","164","0","NA","161","0","NA","NA","161","0","164","164","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","164","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","5","NA","space","space","space","NA","NA","space","NA","5","NA","NA","NA","space","space","3414","NA","30561","5837","66327","NA","NA","145669","NA","3414","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2763200","160887","4300","NA","NA","NA","NA","2767211","NA","1651193","NA","NA","NA","2767211","NA","2764198","306257","NA","1648699","196483","NA","NA","1644189","1717575","2770628","2763190","NA","1643673","Extended template","0","258737","165","yes","1024","SYMPHONY"
"1","3495","undefined","undefined","1561.68072289","1561.68072289","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","165","2","0","NA","NA","NA","NA","165","NA","161","NA","NA","NA","165","NA","165","0","NA","161","0","NA","NA","161","0","165","165","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","165","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","space","space","502","NA","30561","5837","66327","NA","NA","145669","NA","502","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2771415","160887","4300","NA","NA","NA","NA","2775427","NA","1651193","NA","NA","NA","2775427","NA","2772414","306257","NA","1648699","196483","NA","NA","1644189","1717575","2775932","2771405","NA","1643673","Extended template","0","259239","166","yes","1024","CREW"
"1","3495","undefined","undefined","1554.04790419","1554.04790419","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","166","2","0","NA","NA","NA","NA","166","NA","161","NA","NA","NA","166","NA","166","0","NA","161","0","NA","NA","161","0","166","166","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","166","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","space","space","287","NA","30561","5837","66327","NA","NA","145669","NA","287","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2776717","160887","4300","NA","NA","NA","NA","2780729","NA","1651193","NA","NA","NA","2780729","NA","2777715","306257","NA","1648699","196483","NA","NA","1644189","1717575","2781019","2776708","NA","1643673","Extended template","0","259526","167","yes","1024","NATION"
"1","3495","undefined","undefined","1547.0297619","1547.0297619","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","167","2","0","NA","NA","NA","NA","167","NA","161","NA","NA","NA","167","NA","167","0","NA","161","0","NA","NA","161","0","167","167","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","167","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","space","space","375","NA","30561","5837","66327","NA","NA","145669","NA","375","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2781806","160887","4300","NA","NA","NA","NA","2785818","NA","1651193","NA","NA","NA","2785818","NA","2782805","306257","NA","1648699","196483","NA","NA","1644189","1717575","2786196","2781796","NA","1643673","Extended template","0","259901","168","yes","1024","GOSSIP"
"3","1495","undefined","undefined","1539.4852071","1539.4852071","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","168","2","0","NA","NA","NA","NA","168","NA","161","NA","NA","NA","168","NA","168","0","NA","161","0","NA","NA","161","0","168","168","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","168","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","space","space","272","NA","30561","5837","66327","NA","NA","145669","NA","272","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2786981","160887","4300","NA","NA","NA","NA","2790993","NA","1651193","NA","NA","NA","2790993","NA","2787979","306257","NA","1648699","196483","NA","NA","1644189","1717575","2791268","2786971","NA","1643673","Extended template","0","260173","169","yes","1024","YIELD"
"2","495","undefined","undefined","1536.87058824","1536.87058824","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","169","2","0","NA","NA","NA","NA","169","NA","161","NA","NA","NA","169","NA","169","0","NA","161","0","NA","NA","161","0","169","169","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","169","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","1","NA","space","space","space","NA","NA","space","NA","1","NA","NA","NA","space","space","1095","NA","30561","5837","66327","NA","NA","145669","NA","1095","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2792054","160887","4300","NA","NA","NA","NA","2796066","NA","1651193","NA","NA","NA","2796066","NA","2793053","306257","NA","1648699","196483","NA","NA","1644189","1717575","2797164","2792044","NA","1643673","Extended template","0","261268","170","yes","1024","QUOTE"
"4","3495","undefined","undefined","1529.70175439","1529.70175439","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","170","2","0","NA","NA","NA","NA","170","NA","161","NA","NA","NA","170","NA","170","0","NA","161","0","NA","NA","161","0","170","170","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","170","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","1","NA","space","space","space","NA","NA","space","NA","1","NA","NA","NA","space","space","311","NA","30561","5837","66327","NA","NA","145669","NA","311","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2797950","160887","4300","NA","NA","NA","NA","2801962","NA","1651193","NA","NA","NA","2801962","NA","2798949","306257","NA","1648699","196483","NA","NA","1644189","1717575","2802276","2797940","NA","1643673","Extended template","0","261579","171","yes","1024","LENGTH"
"8","","undefined","undefined","1523.34883721","1523.34883721","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","NA","161","0","0","0","0","161","NA","NA","0","0","NA","2","NA","161","171","2","0","NA","NA","NA","NA","171","NA","161","NA","NA","NA","171","NA","171","0","NA","161","0","NA","NA","161","0","171","171","NA","161","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","171","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","1","NA","space","space","space","NA","NA","space","NA","1","NA","NA","NA","space","space","437","NA","30561","5837","66327","NA","NA","145669","NA","437","NA","NA","NA","26256","2122","2","legacy","1024","2","48000","-16","experiment","2","even","149980","1719699","NA","NA","1647194","NA","165920","300412","1651242","1650698","NA","NA","4287","332515","NA","160873","NA","1643683","2803064","160887","4300","NA","NA","NA","NA","2807076","NA","1651193","NA","NA","NA","2807076","NA","2804063","306257","NA","1648699","196483","NA","NA","1644189","1717575","2807516","2803053","NA","1643673","Extended template","0","262016","172","yes","1024","TALK"
